Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,C1,GLC,1,-0.244,1.723,4.119,C,313.0,1,105.0,b,d,glcp,glc,P
HETATM,2,C2,GLC,1,-1.599,1.232,4.678,C,313.0,1,74.0,b,d,glcp,glc,P
HETATM,3,C3,GLC,1,-2.739,1.658,3.729,C,313.0,1,75.4,b,d,glcp,glc,P
HETATM,4,C4,GLC,1,-2.721,3.18,3.461,C,313.0,1,81.4,b,d,glcp,glc,P
HETATM,5,C5,GLC,1,-1.31,3.647,2.99,C,313.0,1,75.4,b,d,glcp,glc,P
HETATM,6,C6,GLC,1,-1.174,5.177,2.905,C,313.0,1,61.6,b,d,glcp,glc,P
HETATM,7,OH1,GLC,1,0.774,1.485,5.069,O,313.0,1,-1.0,b,d,glcp,glc,P
HETATM,8,OH2,GLC,1,-1.585,-0.186,4.815,O,313.0,1,-1.0,b,d,glcp,glc,P
HETATM,9,OH3,GLC,1,-3.98,1.29,4.316,O,313.0,1,-1.0,b,d,glcp,glc,P
HETATM,10,O4,GLC,1,-3.705,3.46,2.471,O,313.0,1,-1.0,b,d,glcp,glc,P
HETATM,11,O5,GLC,1,-0.278,3.157,3.908,O,313.0,1,-1.0,b,d,glcp,glc,P
HETATM,12,OH6,GLC,1,-1.21,5.756,4.208,O,313.0,1,-1.0,b,d,glcp,glc,P
HETATM,13,HO1,GLC,1,1.212,2.339,5.137,H,313.0,1,-1.0,b,d,glcp,glc,P
HETATM,14,HO2,GLC,1,-0.725,-0.393,5.198,H,313.0,1,-1.0,b,d,glcp,glc,P
HETATM,15,HO3,GLC,1,-3.807,0.433,4.721,H,313.0,1,-1.0,b,d,glcp,glc,P
HETATM,16,HO6,GLC,1,-0.793,5.104,4.782,H,313.0,1,-1.0,b,d,glcp,glc,P
HETATM,17,H1,GLC,1,0.001,1.202,3.17,H,313.0,1,4.61,b,d,glcp,glc,P
HETATM,18,H2,GLC,1,-1.76,1.696,5.671,H,313.0,1,3.36,b,d,glcp,glc,P
HETATM,19,H3,GLC,1,-2.625,1.119,2.766,H,313.0,1,3.7,b,d,glcp,glc,P
