Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,C1,NGA,1,1.334,3.579,8.65,C,348.0,2,104.0,b,d,galpnac,galnac,P
HETATM,2,C2,NGA,1,-0.055,3.023,8.95,C,348.0,2,52.5,b,d,galpnac,galnac,P
HETATM,3,C3,NGA,1,-0.502,2.012,7.908,C,348.0,2,80.6,b,d,galpnac,galnac,P
HETATM,4,C4,NGA,1,-0.335,2.577,6.516,C,348.0,2,68.7,b,d,galpnac,galnac,P
HETATM,5,C5,NGA,1,1.099,3.073,6.326,C,348.0,2,75.5,b,d,galpnac,galnac,P
HETATM,6,C6,NGA,1,1.388,3.686,4.973,C,348.0,2,62.0,b,d,galpnac,galnac,P
HETATM,7,OH1,NGA,1,1.562,4.651,9.494,O,348.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,8,O3,NGA,1,-1.884,1.706,8.128,O,348.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,9,O5,NGA,1,1.341,4.091,7.311,O,348.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,10,OH6,NGA,1,0.551,4.8,4.706,O,348.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,11,HO1,NGA,1,2.638,4.584,9.657,H,348.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,12,HO6,NGA,1,0.841,5.819,4.449,H,348.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,13,OH4,NGA,1,-1.299,3.616,6.406,O,348.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,14,HO4,NGA,1,-2.297,3.204,6.559,H,348.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,15,H5,NGA,1,1.766,2.263,6.427,H,348.0,2,3.68,b,d,galpnac,galnac,P
HETATM,16,H6S,NGA,1,2.253,3.933,4.542,H,348.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,17,H6R,NGA,1,1.204,2.965,4.231,H,348.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,18,H1,NGA,1,2.077,2.793,8.782,H,348.0,2,4.86,b,d,galpnac,galnac,P
HETATM,19,H2,NGA,1,-0.747,3.866,8.958,H,348.0,2,3.51,b,d,galpnac,galnac,P
HETATM,20,H3,NGA,1,0.104,1.111,8.01,H,348.0,2,3.71,b,d,galpnac,galnac,P
HETATM,21,H4,NGA,1,-0.503,1.84,5.73,H,348.0,2,3.93,b,d,galpnac,galnac,P
HETATM,22,N2,NGA,1,-0.028,2.402,10.254,N,348.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,23,CO2,NGA,1,-1.099,2.537,11.1,C,348.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,24,CM2,NGA,1,-0.924,1.837,12.434,C,348.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,25,OC2,NGA,1,-2.108,3.161,10.833,O,348.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,26,HN2,NGA,1,0.795,1.858,10.548,H,348.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,27,1HM2,NGA,1,-1.825,1.973,13.075,H,348.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,28,2HM2,NGA,1,-0.048,2.258,12.978,H,348.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,29,3HM2,NGA,1,-0.77,0.745,12.282,H,348.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,30,C1,GLC,2,-2.205,0.362,8.423,C,348.0,2,103.0,b,d,glcp,glc,P
HETATM,31,C2,GLC,2,-3.709,0.25,8.756,C,348.0,2,79.9,b,d,glcp,glc,P
HETATM,32,C3,GLC,2,-4.102,-1.237,8.894,C,348.0,2,76.5,b,d,glcp,glc,P
HETATM,33,C4,GLC,2,-3.706,-2.051,7.64,C,348.0,2,79.5,b,d,glcp,glc,P
HETATM,34,C5,GLC,2,-2.204,-1.833,7.286,C,348.0,2,75.3,b,d,glcp,glc,P
HETATM,35,C6,GLC,2,-1.804,-2.453,5.936,C,348.0,2,60.9,b,d,glcp,glc,P
HETATM,36,O2,GLC,2,-3.993,0.941,9.968,O,348.0,2,-1.0,b,d,glcp,glc,P
HETATM,37,OH3,GLC,2,-5.507,-1.318,9.094,O,348.0,2,-1.0,b,d,glcp,glc,P
HETATM,38,O4,GLC,2,-3.97,-3.423,7.911,O,348.0,2,-1.0,b,d,glcp,glc,P
HETATM,39,O5,GLC,2,-1.896,-0.402,7.23,O,348.0,2,-1.0,b,d,glcp,glc,P
HETATM,40,OH6,GLC,2,-2.422,-1.75,4.86,O,348.0,2,-1.0,b,d,glcp,glc,P
HETATM,41,HO3,GLC,2,-5.709,-0.574,9.672,H,348.0,2,-1.0,b,d,glcp,glc,P
HETATM,42,HO6,GLC,2,-2.475,-0.835,5.157,H,348.0,2,-1.0,b,d,glcp,glc,P
HETATM,43,H1,GLC,2,-1.586,0.009,9.274,H,348.0,2,4.61,b,d,glcp,glc,P
HETATM,44,H2,GLC,2,-4.289,0.704,7.928,H,348.0,2,3.6,b,d,glcp,glc,P
HETATM,45,H3,GLC,2,-3.589,-1.663,9.781,H,348.0,2,3.68,b,d,glcp,glc,P
HETATM,46,H4,GLC,2,-4.331,-1.72,6.787,H,348.0,2,3.67,b,d,glcp,glc,P
HETATM,47,H5,GLC,2,-1.588,-2.307,8.076,H,348.0,2,3.54,b,d,glcp,glc,P
HETATM,48,H6S,GLC,2,-0.704,-2.413,5.818,H,348.0,2,-1.0,b,d,glcp,glc,P
HETATM,49,H6R,GLC,2,-2.076,-3.525,5.897,H,348.0,2,-1.0,b,d,glcp,glc,P
HETATM,50,C1,NAG,3,-4.222,2.339,9.874,C,348.0,2,102.2,b,d,glcpnac,glcnac,P
HETATM,51,C2,NAG,3,-5.753,2.648,9.85,C,348.0,2,56.8,b,d,glcpnac,glcnac,P
HETATM,52,C3,NAG,3,-5.984,4.182,10.016,C,348.0,2,75.1,b,d,glcpnac,glcnac,P
HETATM,53,C4,NAG,3,-5.252,4.737,11.256,C,348.0,2,70.9,b,d,glcpnac,glcnac,P
HETATM,54,C5,NAG,3,-3.744,4.368,11.216,C,348.0,2,76.8,b,d,glcpnac,glcnac,P
HETATM,55,C6,NAG,3,-2.99,4.81,12.485,C,348.0,2,61.8,b,d,glcpnac,glcnac,P
HETATM,56,CO2,NAG,3,-7.515,1.512,8.535,C,348.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,57,CM2,NAG,3,-8.04,1.196,7.151,C,348.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,58,OH3,NAG,3,-7.37,4.503,10.154,O,348.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,59,OH4,NAG,3,-5.441,6.148,11.277,O,348.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,60,O5,NAG,3,-3.593,2.924,11.047,O,348.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,61,OH6,NAG,3,-3.514,4.183,13.658,O,348.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,62,OC2,NAG,3,-8.164,1.198,9.526,O,348.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,63,N2,NAG,3,-6.366,2.181,8.575,N,348.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,64,H2,NAG,3,-6.199,2.135,10.728,H,348.0,2,3.72,b,d,glcpnac,glcnac,P
HETATM,65,H3,NAG,3,-5.589,4.704,9.121,H,348.0,2,3.54,b,d,glcpnac,glcnac,P
HETATM,66,H4,NAG,3,-5.7,4.292,12.167,H,348.0,2,3.46,b,d,glcpnac,glcnac,P
HETATM,67,H5,NAG,3,-3.278,4.882,10.353,H,348.0,2,3.38,b,d,glcpnac,glcnac,P
HETATM,68,H6S,NAG,3,-1.915,4.573,12.378,H,348.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,69,H6R,NAG,3,-3.055,5.911,12.584,H,348.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,70,1HM2,NAG,3,-8.497,0.191,7.142,H,348.0,2,-1.0,b,d,glcpnac,glcnac,P
