Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,C1,GLB,1,-5.361,-7.239,-2.42,C,340.0,2,104.77,b,d,galp,gal,P
HETATM,2,C2,GLB,1,-4.468,-7.891,-1.369,C,340.0,2,70.49,b,d,galp,gal,P
HETATM,3,C3,GLB,1,-4.089,-6.923,-0.262,C,340.0,2,84.59,b,d,galp,gal,P
HETATM,4,C4,GLB,1,-3.543,-5.639,-0.844,C,340.0,2,68.69,b,d,galp,gal,P
HETATM,5,C5,GLB,1,-4.535,-5.068,-1.858,C,340.0,2,75.58,b,d,galp,gal,P
HETATM,6,C6,GLB,1,-4.091,-3.788,-2.533,C,340.0,2,61.88,b,d,galp,gal,P
HETATM,7,OH1,GLB,1,-5.46,-8.1,-3.498,O,340.0,2,-1.0,b,d,galp,gal,P
HETATM,8,OH2,GLB,1,-5.159,-9.005,-0.819,O,340.0,2,-1.0,b,d,galp,gal,P
HETATM,9,O3,GLB,1,-3.083,-7.532,0.556,O,340.0,2,-1.0,b,d,galp,gal,P
HETATM,10,O5,GLB,1,-4.715,-6.049,-2.892,O,340.0,2,-1.0,b,d,galp,gal,P
HETATM,11,OH6,GLB,1,-2.869,-3.955,-3.234,O,340.0,2,-1.0,b,d,galp,gal,P
HETATM,12,HO1,GLB,1,-6.47,-7.899,-3.855,H,340.0,2,-1.0,b,d,galp,gal,P
HETATM,13,HO2,GLB,1,-4.882,-9.92,-1.205,H,340.0,2,-1.0,b,d,galp,gal,P
HETATM,14,HO6,GLB,1,-2.659,-3.756,-4.285,H,340.0,2,-1.0,b,d,galp,gal,P
HETATM,15,OH4,GLB,1,-2.293,-5.984,-1.427,O,340.0,2,-1.0,b,d,galp,gal,P
HETATM,16,HO4,GLB,1,-1.634,-6.392,-0.661,H,340.0,2,-1.0,b,d,galp,gal,P
HETATM,17,H5,GLB,1,-5.442,-4.84,-1.371,H,340.0,2,3.64,b,d,galp,gal,P
