Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,C1,GLC,1,-2.563,-3.459,6.398,C,343.0,2,92.69,a,d,glcp,glc,P
HETATM,2,C2,GLC,1,-2.958,-4.915,6.169,C,343.0,2,72.31,a,d,glcp,glc,P
HETATM,3,C3,GLC,1,-1.799,-5.744,5.643,C,343.0,2,72.31,a,d,glcp,glc,P
HETATM,4,C4,GLC,1,-1.162,-5.068,4.451,C,343.0,2,77.28,a,d,glcp,glc,P
HETATM,5,C5,GLC,1,-0.785,-3.63,4.811,C,343.0,2,71.26,a,d,glcp,glc,P
HETATM,6,C6,GLC,1,-0.156,-2.835,3.687,C,343.0,2,61.06,a,d,glcp,glc,P
HETATM,7,O2,GLC,1,-3.418,-5.457,7.401,O,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,8,OH3,GLC,1,-2.296,-7.027,5.244,O,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,9,O4,GLC,1,0.017,-5.748,4.048,O,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,10,O5,GLC,1,-1.991,-2.946,5.188,O,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,11,OH6,GLC,1,-1.012,-2.744,2.559,O,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,12,HO3,GLC,1,-1.88,-7.697,5.997,H,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,13,HO6,GLC,1,-1.37,-1.848,2.052,H,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,14,OH1,GLC,1,-1.636,-3.241,7.454,O,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,15,HO1,GLC,1,-0.713,-3.783,7.245,H,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,16,H5,GLC,1,-0.077,-3.638,5.593,H,343.0,2,3.88,a,d,glcp,glc,P
HETATM,17,H6S,GLC,1,0.316,-1.956,3.696,H,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,18,H6R,GLC,1,0.723,-3.323,3.381,H,343.0,2,-1.0,a,d,glcp,glc,P
HETATM,19,H1,GLC,1,-3.442,-2.886,6.695,H,343.0,2,5.23,a,d,glcp,glc,P
HETATM,20,H3,GLC,1,-1.059,-5.857,6.436,H,343.0,2,3.82,a,d,glcp,glc,P
HETATM,21,H4,GLC,1,-1.886,-5.081,3.636,H,343.0,2,3.7,a,d,glcp,glc,P
HETATM,22,H2,GLC,1,-3.769,-4.92,5.44,H,343.0,2,3.59,a,d,glcp,glc,P
HETATM,23,C1,FUC,2,-4.369,-6.517,7.327,C,343.0,2,100.22,a,l,fucp,fuc,P
HETATM,24,C2,FUC,2,-4.604,-7.243,8.665,C,343.0,2,69.22,a,l,fucp,fuc,P
HETATM,25,C3,FUC,2,-5.372,-6.34,9.642,C,343.0,2,70.66,a,l,fucp,fuc,P
HETATM,26,C4,FUC,2,-6.653,-5.826,8.963,C,343.0,2,72.6,a,l,fucp,fuc,P
HETATM,27,C5,FUC,2,-6.296,-5.147,7.631,C,343.0,2,67.72,a,l,fucp,fuc,P
HETATM,28,C6,FUC,2,-7.516,-4.638,6.854,C,343.0,2,16.08,a,l,fucp,fuc,P
