Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,C1,NAG,1,-19.883,-6.444,6.387,C,338.0,2,102.28,b,d,glcpnac,glcnac,P
HETATM,2,C2,NAG,1,-19.41,-5.23,5.523,C,338.0,2,55.43,b,d,glcpnac,glcnac,P
HETATM,3,C3,NAG,1,-17.85,-5.196,5.473,C,338.0,2,84.68,b,d,glcpnac,glcnac,P
HETATM,4,C4,NAG,1,-17.234,-5.238,6.887,C,338.0,2,69.88,b,d,glcpnac,glcnac,P
HETATM,5,C5,NAG,1,-17.772,-6.456,7.686,C,338.0,2,76.32,b,d,glcpnac,glcnac,P
HETATM,6,C6,NAG,1,-17.266,-6.482,9.141,C,338.0,2,61.77,b,d,glcpnac,glcnac,P
HETATM,7,CO2,NAG,1,-20.493,-4.278,3.513,C,338.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,8,CM2,NAG,1,-20.915,-4.523,2.079,C,338.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,9,OH1,NAG,1,-21.275,-6.361,6.648,O,338.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,10,O3,NAG,1,-17.362,-4.02,4.824,O,338.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,11,OH4,NAG,1,-15.819,-5.295,6.742,O,338.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,12,O5,NAG,1,-19.234,-6.44,7.687,O,338.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,13,OH6,NAG,1,-17.682,-5.324,9.868,O,338.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,14,OC2,NAG,1,-20.609,-3.162,4.006,O,338.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,15,N2,NAG,1,-19.957,-5.321,4.141,N,338.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,16,HO1,NAG,1,-21.348,-5.693,7.336,H,338.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,17,H2,NAG,1,-19.758,-4.312,6.04,H,338.0,2,3.88,b,d,glcpnac,glcnac,P
HETATM,18,H3,NAG,1,-17.489,-6.083,4.914,H,338.0,2,3.85,b,d,glcpnac,glcnac,P
HETATM,19,H4,NAG,1,-17.511,-4.31,7.428,H,338.0,2,3.62,b,d,glcpnac,glcnac,P
HETATM,20,H5,NAG,1,-17.422,-7.384,7.192,H,338.0,2,3.52,b,d,glcpnac,glcnac,P
HETATM,21,H6S,NAG,1,-17.633,-7.396,9.644,H,338.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,22,H6R,NAG,1,-16.16,-6.552,9.142,H,338.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,23,1HM2,NAG,1,-21.856,-3.986,1.867,H,338.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,24,2HM2,NAG,1,-21.075,-5.589,1.836,H,338.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,25,3HM2,NAG,1,-20.146,-4.124,1.396,H,338.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,26,HO4,NAG,1,-15.617,-4.578,6.131,H,338.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,27,HO6,NAG,1,-17.14,-5.27,10.659,H,338.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,28,HN2,NAG,1,-20.074,-6.205,3.644,H,338.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,29,H1,NAG,1,-19.668,-7.401,5.87,H,338.0,2,4.62,b,d,glcpnac,glcnac,P
HETATM,30,C1,GLB,2,-16.893,-4.166,3.499,C,338.0,2,104.34,b,d,galpa,gala,P
HETATM,31,C2,GLB,2,-16.74,-2.777,2.832,C,338.0,2,70.87,b,d,galpa,gala,P
HETATM,32,C3,GLB,2,-15.935,-2.879,1.513,C,338.0,2,72.39,b,d,galpa,gala,P
HETATM,33,C4,GLB,2,-14.604,-3.656,1.685,C,338.0,2,78.07,b,d,galpa,gala,P
HETATM,34,C5,GLB,2,-14.871,-5.032,2.371,C,338.0,2,73.69,b,d,galpa,gala,P
HETATM,35,C6,GLB,2,-13.597,-5.865,2.606,C,338.0,2,171.23,b,d,galpa,gala,P
HETATM,36,O5,GLB,2,-15.604,-4.823,3.622,O,338.0,2,-1.0,b,d,galpa,gala,P
HETATM,37,OH2,GLB,2,-18.017,-2.221,2.538,O,338.0,2,-1.0,b,d,galpa,gala,P
HETATM,38,OH3,GLB,2,-15.66,-1.565,1.033,O,338.0,2,-1.0,b,d,galpa,gala,P
HETATM,39,O4,GLB,2,-13.727,-2.86,2.482,O,338.0,2,-1.0,b,d,galpa,gala,P
HETATM,40,O6,GLB,2,-13.418,-6.98,2.123,O,338.0,2,-1.0,b,d,galpa,gala,P
HETATM,41,OH6,GLB,2,-12.696,-5.223,3.407,O,338.0,2,-1.0,b,d,galpa,gala,P
HETATM,42,H1,GLB,2,-17.598,-4.8,2.923,H,338.0,2,4.55,b,d,galpa,gala,P
HETATM,43,H2,GLB,2,-16.206,-2.113,3.539,H,338.0,2,3.62,b,d,galpa,gala,P
HETATM,44,H3,GLB,2,-16.561,-3.411,0.767,H,338.0,2,3.83,b,d,galpa,gala,P
HETATM,45,H4,GLB,2,-14.14,-3.82,0.692,H,338.0,2,4.38,b,d,galpa,gala,P
HETATM,46,H5,GLB,2,-15.5,-5.642,1.695,H,338.0,2,4.44,b,d,galpa,gala,P
HETATM,47,HO6,GLB,2,-13.029,-4.337,3.574,H,338.0,2,-1.0,b,d,galpa,gala,P
HETATM,48,HO2,GLB,2,-17.839,-1.42,2.036,H,338.0,2,-1.0,b,d,galpa,gala,P
HETATM,49,HO3,GLB,2,-15.237,-1.668,0.174,H,338.0,2,-1.0,b,d,galpa,gala,P
HETATM,50,C1,GDL,3,-12.86,-1.968,1.792,C,338.0,2,99.4,a,d,glcpnac,glcnac,P
HETATM,51,C2,GDL,3,-11.4,-2.406,1.718,C,338.0,2,53.07,a,d,glcpnac,glcnac,P
HETATM,52,C3,GDL,3,-10.729,-2.385,3.081,C,338.0,2,81.32,a,d,glcpnac,glcnac,P
HETATM,53,C4,GDL,3,-10.955,-1.056,3.763,C,338.0,2,69.14,a,d,glcpnac,glcnac,P
HETATM,54,C5,GDL,3,-12.451,-0.741,3.802,C,338.0,2,71.43,a,d,glcpnac,glcnac,P
HETATM,55,C6,GDL,3,-12.808,0.582,4.443,C,338.0,2,69.23,a,d,glcpnac,glcnac,P
HETATM,56,O3,GDL,3,-9.322,-2.588,2.903,O,338.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,57,OH4,GDL,3,-10.472,-1.078,5.097,O,338.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,58,O5,GDL,3,-12.921,-0.693,2.445,O,338.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,59,OH6,GDL,3,-12.196,1.676,3.777,O,338.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,60,HO4,GDL,3,-9.465,-0.66,5.129,H,338.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,61,HO6,GDL,3,-12.671,2.556,3.343,H,338.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,62,H5,GDL,3,-12.951,-1.48,4.364,H,338.0,2,4.32,a,d,glcpnac,glcnac,P
HETATM,63,H6S,GDL,3,-13.689,0.948,4.734,H,338.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,64,H6R,GDL,3,-12.462,0.58,5.435,H,338.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,65,H1,GDL,3,-13.276,-1.918,0.786,H,338.0,2,4.94,a,d,glcpnac,glcnac,P
HETATM,66,H3,GDL,3,-11.15,-3.184,3.692,H,338.0,2,3.85,a,d,glcpnac,glcnac,P
HETATM,67,H4,GDL,3,-10.419,-0.296,3.195,H,338.0,2,3.57,a,d,glcpnac,glcnac,P
HETATM,68,H2,GDL,3,-10.888,-1.714,1.05,H,338.0,2,4.02,a,d,glcpnac,glcnac,P
HETATM,69,N2,GDL,3,-11.35,-3.741,1.168,N,338.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,70,CO2,GDL,3,-11.309,-3.922,-0.19,C,338.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,71,CM2,GDL,3,-11.265,-5.376,-0.619,C,338.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,72,OC2,GDL,3,-11.312,-3.016,-1.002,O,338.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,73,HN2,GDL,3,-11.344,-4.557,1.797,H,338.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,74,1HM2,GDL,3,-11.224,-5.462,-1.729,H,338.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,75,2HM2,GDL,3,-12.177,-5.91,-0.265,H,338.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,76,3HM2,GDL,3,-10.363,-5.877,-0.2,H,338.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,77,C1,FCB,4,-8.794,-3.843,3.309,C,338.0,2,104.55,b,d,fucp3nac,fuc,P
HETATM,78,C2,FCB,4,-7.389,-4.119,2.71,C,338.0,2,69.06,b,d,fucp3nac,fuc,P
HETATM,79,C3,FCB,4,-6.805,-5.425,3.292,C,338.0,2,55.63,b,d,fucp3nac,fuc,P
HETATM,80,C4,FCB,4,-6.86,-5.407,4.836,C,338.0,2,70.63,b,d,fucp3nac,fuc,P
HETATM,81,C5,FCB,4,-8.301,-5.069,5.301,C,338.0,2,72.85,b,d,fucp3nac,fuc,P
HETATM,82,C6,FCB,4,-8.473,-4.947,6.822,C,338.0,2,16.22,b,d,fucp3nac,fuc,P
HETATM,83,O5,FCB,4,-8.758,-3.831,4.735,O,338.0,2,-1.0,b,d,fucp3nac,fuc,P
HETATM,84,OH4,FCB,4,-5.925,-4.463,5.372,O,338.0,2,-1.0,b,d,fucp3nac,fuc,P
HETATM,85,OH2,FCB,4,-7.496,-4.15,1.279,O,338.0,2,-1.0,b,d,fucp3nac,fuc,P
HETATM,86,HO4,FCB,4,-5.188,-4.454,4.744,H,338.0,2,-1.0,b,d,fucp3nac,fuc,P
HETATM,87,HO2,FCB,4,-6.593,-4.334,0.97,H,338.0,2,-1.0,b,d,fucp3nac,fuc,P
HETATM,88,H5,FCB,4,-8.963,-5.89,4.958,H,338.0,2,3.91,b,d,fucp3nac,fuc,P
HETATM,89,H1,FCB,4,-9.479,-4.643,2.956,H,338.0,2,4.48,b,d,fucp3nac,fuc,P
HETATM,90,H2,FCB,4,-6.732,-3.275,3.001,H,338.0,2,3.52,b,d,fucp3nac,fuc,P
HETATM,91,H3,FCB,4,-7.464,-6.244,2.936,H,338.0,2,3.93,b,d,fucp3nac,fuc,P
HETATM,92,H4,FCB,4,-6.589,-6.407,5.224,H,338.0,2,3.74,b,d,fucp3nac,fuc,P
HETATM,93,1H6,FCB,4,-8.166,-5.861,7.353,H,338.0,2,-1.0,b,d,fucp3nac,fuc,P
HETATM,94,2H6,FCB,4,-7.875,-4.108,7.215,H,338.0,2,-1.0,b,d,fucp3nac,fuc,P
HETATM,95,3H6,FCB,4,-9.529,-4.748,7.068,H,338.0,2,-1.0,b,d,fucp3nac,fuc,P
HETATM,96,N3,FCB,4,-5.48,-5.654,2.764,N,338.0,2,-1.0,b,d,fucp3nac,fuc,P
HETATM,97,CO3,FCB,4,-4.955,-6.921,2.755,C,338.0,2,-1.0,b,d,fucp3nac,fuc,P
HETATM,98,CM3,FCB,4,-3.554,-7.005,2.177,C,338.0,2,-1.0,b,d,fucp3nac,fuc,P
HETATM,99,OC3,FCB,4,-5.534,-7.906,3.17,O,338.0,2,-1.0,b,d,fucp3nac,fuc,P
HETATM,100,HN3,FCB,4,-4.929,-4.866,2.395,H,338.0,2,-1.0,b,d,fucp3nac,fuc,P
HETATM,101,1HM3,FCB,4,-3.183,-8.055,2.186,H,338.0,2,-1.0,b,d,fucp3nac,fuc,P
HETATM,102,2HM3,FCB,4,-2.851,-6.385,2.78,H,338.0,2,-1.0,b,d,fucp3nac,fuc,P
HETATM,103,3HM3,FCB,4,-3.547,-6.645,1.123,H,338.0,2,-1.0,b,d,fucp3nac,fuc,P
