Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,C1,RAM,1,-3.647,-3.115,1.75,C,353.0,2,101.2,b,l,rhap,rha,P
HETATM,2,C2,RAM,1,-4.71,-3.409,0.661,C,353.0,2,68.15,b,l,rhap,rha,P
HETATM,3,C3,RAM,1,-5.832,-4.314,1.229,C,353.0,2,79.01,b,l,rhap,rha,P
HETATM,4,C4,RAM,1,-6.406,-3.787,2.566,C,353.0,2,71.06,b,l,rhap,rha,P
HETATM,5,C5,RAM,1,-5.257,-3.51,3.577,C,353.0,2,72.9,b,l,rhap,rha,P
HETATM,6,C6,RAM,1,-5.742,-2.821,4.858,C,353.0,2,17.34,b,l,rhap,rha,P
HETATM,7,OH2,RAM,1,-5.298,-2.199,0.188,O,353.0,2,-1.0,b,l,rhap,rha,P
HETATM,8,O3,RAM,1,-6.897,-4.412,0.291,O,353.0,2,-1.0,b,l,rhap,rha,P
HETATM,9,OH4,RAM,1,-7.325,-4.748,3.084,O,353.0,2,-1.0,b,l,rhap,rha,P
HETATM,10,O5,RAM,1,-4.274,-2.628,2.967,O,353.0,2,-1.0,b,l,rhap,rha,P
HETATM,11,OH1,RAM,1,-2.789,-2.094,1.284,O,353.0,2,-1.0,b,l,rhap,rha,P
HETATM,12,H1,RAM,1,-3.05,-4.023,1.97,H,353.0,2,4.852,b,l,rhap,rha,P
HETATM,13,HO4,RAM,1,-7.553,-4.444,3.967,H,353.0,2,-1.0,b,l,rhap,rha,P
HETATM,14,HO1,RAM,1,-3.407,-1.392,1.06,H,353.0,2,-1.0,b,l,rhap,rha,P
HETATM,15,H2,RAM,1,-4.222,-3.92,-0.191,H,353.0,2,4.271,b,l,rhap,rha,P
HETATM,16,H3,RAM,1,-5.412,-5.326,1.399,H,353.0,2,3.66,b,l,rhap,rha,P
HETATM,17,H4,RAM,1,-6.937,-2.834,2.369,H,353.0,2,3.52,b,l,rhap,rha,P
