Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,C1,GLC,1,-5.737,-0.332,-6.522,C,328.0,1,104.5,b,d,glcp,glc,P
HETATM,2,C2,GLC,1,-4.71,0.452,-5.674,C,328.0,1,75.1,b,d,glcp,glc,P
HETATM,3,C3,GLC,1,-4.395,-0.332,-4.382,C,328.0,1,77.9,b,d,glcp,glc,P
HETATM,4,C4,GLC,1,-5.68,-0.675,-3.595,C,328.0,1,80.8,b,d,glcp,glc,P
HETATM,5,C5,GLC,1,-6.725,-1.38,-4.513,C,328.0,1,76.6,b,d,glcp,glc,P
HETATM,6,C6,GLC,1,-8.097,-1.562,-3.841,C,328.0,1,62.8,b,d,glcp,glc,P
HETATM,7,OH1,GLC,1,-6.154,0.461,-7.615,O,328.0,1,-1.0,b,d,glcp,glc,P
HETATM,8,OH2,GLC,1,-3.515,0.656,-6.422,O,328.0,1,-1.0,b,d,glcp,glc,P
HETATM,9,OH3,GLC,1,-3.533,0.456,-3.572,O,328.0,1,-1.0,b,d,glcp,glc,P
HETATM,10,O4,GLC,1,-5.313,-1.516,-2.506,O,328.0,1,-1.0,b,d,glcp,glc,P
HETATM,11,O5,GLC,1,-6.927,-0.607,-5.741,O,328.0,1,-1.0,b,d,glcp,glc,P
HETATM,12,OH6,GLC,1,-8.734,-0.3,-3.655,O,328.0,1,-1.0,b,d,glcp,glc,P
HETATM,13,HO1,GLC,1,-7.113,0.419,-7.562,H,328.0,1,-1.0,b,d,glcp,glc,P
HETATM,14,HO2,GLC,1,-3.81,0.913,-7.303,H,328.0,1,-1.0,b,d,glcp,glc,P
HETATM,15,HO3,GLC,1,-2.931,0.873,-4.199,H,328.0,1,-1.0,b,d,glcp,glc,P
HETATM,16,HO6,GLC,1,-8.451,0.236,-4.404,H,328.0,1,-1.0,b,d,glcp,glc,P
HETATM,17,H1,GLC,1,-5.297,-1.28,-6.895,H,328.0,1,4.51,b,d,glcp,glc,P
HETATM,18,H2,GLC,1,-5.149,1.433,-5.407,H,328.0,1,3.36,b,d,glcp,glc,P
HETATM,19,H3,GLC,1,-3.872,-1.273,-4.652,H,328.0,1,3.8,b,d,glcp,glc,P
HETATM,20,H4,GLC,1,-6.12,0.263,-3.201,H,328.0,1,3.65,b,d,glcp,glc,P
HETATM,21,H5,GLC,1,-6.336,-2.384,-4.774,H,328.0,1,3.93,b,d,glcp,glc,P
HETATM,22,H6S,GLC,1,-8.738,-2.208,-4.47,H,328.0,1,-1.0,b,d,glcp,glc,P
HETATM,23,H6R,GLC,1,-7.995,-2.084,-2.87,H,328.0,1,-1.0,b,d,glcp,glc,P
HETATM,24,C1,GLA,2,-5.167,-0.897,-1.234,C,328.0,1,101.8,a,d,galp,gal,P
HETATM,25,C2,GLA,2,-4.05,-1.461,-0.361,C,328.0,1,70.1,a,d,galp,gal,P
HETATM,26,C3,GLA,2,-4.343,-2.88,0.096,C,328.0,1,80.7,a,d,galp,gal,P
HETATM,27,C4,GLA,2,-5.725,-2.965,0.704,C,328.0,1,78.2,a,d,galp,gal,P
HETATM,28,C5,GLA,2,-6.757,-2.399,-0.271,C,328.0,1,73.0,a,d,galp,gal,P
HETATM,29,C6,GLA,2,-8.183,-2.407,0.233,C,328.0,1,62.6,a,d,galp,gal,P
HETATM,30,OH2,GLA,2,-2.839,-1.436,-1.106,O,328.0,1,-1.0,a,d,galp,gal,P
HETATM,31,O3,GLA,2,-3.373,-3.256,1.08,O,328.0,1,-1.0,a,d,galp,gal,P
HETATM,32,O5,GLA,2,-6.407,-1.029,-0.529,O,328.0,1,-1.0,a,d,galp,gal,P
HETATM,33,OH6,GLA,2,-8.326,-1.658,1.43,O,328.0,1,-1.0,a,d,galp,gal,P
HETATM,34,HO2,GLA,2,-2.179,-0.599,-0.878,H,328.0,1,-1.0,a,d,galp,gal,P
HETATM,35,HO6,GLA,2,-9.0,-0.825,1.631,H,328.0,1,-1.0,a,d,galp,gal,P
HETATM,36,O4,GLA,2,-5.653,-2.232,1.921,O,328.0,1,-1.0,a,d,galp,gal,P
HETATM,37,H5,GLA,2,-6.758,-2.976,-1.154,H,328.0,1,4.03,a,d,galp,gal,P
HETATM,38,H6S,GLA,2,-9.044,-2.251,-0.246,H,328.0,1,-1.0,a,d,galp,gal,P
HETATM,39,H6R,GLA,2,-8.46,-3.399,0.444,H,328.0,1,-1.0,a,d,galp,gal,P
HETATM,40,H1,GLA,2,-4.953,0.145,-1.469,H,328.0,1,5.45,a,d,galp,gal,P
HETATM,41,H2,GLA,2,-3.959,-0.81,0.509,H,328.0,1,4.17,a,d,galp,gal,P
HETATM,42,H3,GLA,2,-4.283,-3.546,-0.765,H,328.0,1,4.06,a,d,galp,gal,P
HETATM,43,H4,GLA,2,-6.039,-3.987,0.914,H,328.0,1,4.45,a,d,galp,gal,P
HETATM,44,C1,GLB,3,-2.732,-4.468,0.9,C,328.0,1,106.2,b,d,galp,gal,P
HETATM,45,C2,GLB,3,-1.71,-4.639,2.02,C,328.0,1,72.3,b,d,galp,gal,P
HETATM,46,C3,GLB,3,-1.137,-6.045,2.06,C,328.0,1,84.3,b,d,galp,gal,P
HETATM,47,C4,GLB,3,-2.248,-7.071,2.056,C,328.0,1,75.3,b,d,galp,gal,P
HETATM,48,C5,GLB,3,-3.186,-6.815,0.877,C,328.0,1,76.8,b,d,galp,gal,P
HETATM,49,C6,GLB,3,-4.358,-7.765,0.776,C,328.0,1,63.0,b,d,galp,gal,P
HETATM,50,OH2,GLB,3,-0.663,-3.698,1.823,O,328.0,1,-1.0,b,d,galp,gal,P
HETATM,51,OH3,GLB,3,-0.365,-6.193,3.258,O,328.0,1,-1.0,b,d,galp,gal,P
HETATM,52,O5,GLB,3,-3.727,-5.492,1.03,O,328.0,1,-1.0,b,d,galp,gal,P
HETATM,53,OH6,GLB,3,-5.173,-7.727,1.938,O,328.0,1,-1.0,b,d,galp,gal,P
HETATM,54,HO2,GLB,3,-0.73,-2.849,2.405,H,328.0,1,-1.0,b,d,galp,gal,P
HETATM,55,HO3,GLB,3,0.658,-6.243,2.887,H,328.0,1,-1.0,b,d,galp,gal,P
HETATM,56,HO6,GLB,3,-6.242,-7.527,2.009,H,328.0,1,-1.0,b,d,galp,gal,P
HETATM,57,OH4,GLB,3,-2.894,-6.939,3.316,O,328.0,1,-1.0,b,d,galp,gal,P
HETATM,58,HO4,GLB,3,-2.175,-7.124,4.115,H,328.0,1,-1.0,b,d,galp,gal,P
HETATM,59,H5,GLB,3,-2.65,-6.917,-0.026,H,328.0,1,3.68,b,d,galp,gal,P
HETATM,60,H6S,GLB,3,-5.011,-7.919,0.037,H,328.0,1,-1.0,b,d,galp,gal,P
HETATM,61,H6R,GLB,3,-3.99,-8.745,0.678,H,328.0,1,-1.0,b,d,galp,gal,P
HETATM,62,H1,GLB,3,-2.226,-4.521,-0.065,H,328.0,1,4.66,b,d,galp,gal,P
