Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,C1,GLC,1,6.742,-19.088,-5.314,C,343.0,2,103.96,b,d,glcp,glc,P
HETATM,2,C2,GLC,1,7.098,-18.329,-6.612,C,343.0,2,74.36,b,d,glcp,glc,P
HETATM,3,C3,GLC,1,6.492,-16.91,-6.568,C,343.0,2,76.95,b,d,glcp,glc,P
HETATM,4,C4,GLC,1,4.97,-16.948,-6.298,C,343.0,2,71.11,b,d,glcp,glc,P
HETATM,5,C5,GLC,1,4.649,-17.802,-5.035,C,343.0,2,76.09,b,d,glcp,glc,P
HETATM,6,C6,GLC,1,3.143,-18.045,-4.833,C,343.0,2,68.21,b,d,glcp,glc,P
HETATM,7,OH1,GLC,1,7.147,-20.437,-5.428,O,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,8,OH2,GLC,1,8.513,-18.248,-6.756,O,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,9,OH3,GLC,1,6.742,-16.272,-7.813,O,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,10,OH4,GLC,1,4.525,-15.606,-6.13,O,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,11,O5,GLC,1,5.305,-19.11,-5.124,O,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,12,O6,GLC,1,2.722,-17.552,-3.564,O,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,13,HO1,GLC,1,6.356,-20.924,-5.181,H,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,14,HO2,GLC,1,8.84,-19.125,-6.527,H,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,15,HO3,GLC,1,7.633,-16.55,-8.05,H,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,16,HO4,GLC,1,4.948,-15.12,-6.845,H,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,17,H1,GLC,1,7.237,-18.622,-4.437,H,343.0,2,4.53,b,d,glcp,glc,P
HETATM,18,H2,GLC,1,6.671,-18.881,-7.473,H,343.0,2,3.33,b,d,glcp,glc,P
HETATM,19,H3,GLC,1,6.99,-16.332,-5.763,H,343.0,2,3.51,b,d,glcp,glc,P
HETATM,20,H4,GLC,1,4.462,-17.395,-7.175,H,343.0,2,3.43,b,d,glcp,glc,P
HETATM,21,H5,GLC,1,5.031,-17.264,-4.144,H,343.0,2,3.6,b,d,glcp,glc,P
HETATM,22,H6S,GLC,1,2.573,-17.537,-5.634,H,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,23,H6R,GLC,1,2.901,-19.122,-4.923,H,343.0,2,-1.0,b,d,glcp,glc,P
HETATM,24,C1,GAL,2,1.477,-18.08,-3.029,C,343.0,2,109.13,a,d,galf,gal,F
HETATM,25,C2,GAL,2,0.052,-17.694,-3.695,C,343.0,2,82.1,a,d,galf,gal,F
HETATM,26,C3,GAL,2,-0.003,-16.268,-3.071,C,343.0,2,77.98,a,d,galf,gal,F
HETATM,27,C4,GAL,2,0.73,-16.252,-1.736,C,343.0,2,84.43,a,d,galf,gal,F
HETATM,28,C5,GAL,2,1.871,-15.043,-1.296,C,343.0,2,70.28,a,d,galf,gal,F
HETATM,29,C6,GAL,2,1.102,-13.766,-1.179,C,343.0,2,72.24,a,d,galf,gal,F
HETATM,30,OH2,GAL,2,0.107,-17.844,-5.01,O,343.0,2,-1.0,a,d,galf,gal,F
HETATM,31,OH3,GAL,2,-1.488,-15.88,-3.053,O,343.0,2,-1.0,a,d,galf,gal,F
HETATM,32,O4,GAL,2,1.444,-17.485,-1.764,O,343.0,2,-1.0,a,d,galf,gal,F
HETATM,33,OH5,GAL,2,2.612,-15.202,-0.111,O,343.0,2,-1.0,a,d,galf,gal,F
HETATM,34,O6,GAL,2,1.088,-13.189,-2.672,O,343.0,2,-1.0,a,d,galf,gal,F
HETATM,35,HO2,GAL,2,-0.76,-17.402,-5.5,H,343.0,2,-1.0,a,d,galf,gal,F
HETATM,36,HO3,GAL,2,-1.696,-15.288,-3.945,H,343.0,2,-1.0,a,d,galf,gal,F
