Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,C1,GAL,1,-1.034,5.709,6.701,C,300.0,1,91.54,a,l,galp,gal,P
HETATM,2,C2,GAL,1,0.491,5.664,6.69,C,300.0,1,77.18,a,l,galp,gal,P
HETATM,3,C3,GAL,1,1.023,4.55,5.804,C,300.0,1,67.92,a,l,galp,gal,P
HETATM,4,C4,GAL,1,0.383,4.611,4.436,C,300.0,1,79.61,a,l,galp,gal,P
HETATM,5,C5,GAL,1,-1.139,4.622,4.575,C,300.0,1,71.83,a,l,galp,gal,P
HETATM,6,C6,GAL,1,-1.899,4.705,3.269,C,300.0,1,61.56,a,l,galp,gal,P
HETATM,7,O2,GAL,1,0.946,5.477,8.024,O,300.0,1,-1.0,a,l,galp,gal,P
HETATM,8,OH3,GAL,1,2.44,4.71,5.668,O,300.0,1,-1.0,a,l,galp,gal,P
HETATM,9,O5,GAL,1,-1.498,5.78,5.346,O,300.0,1,-1.0,a,l,galp,gal,P
HETATM,10,OH6,GAL,1,-1.566,5.873,2.536,O,300.0,1,-1.0,a,l,galp,gal,P
HETATM,11,HO3,GAL,1,2.838,3.87,6.237,H,300.0,1,-1.0,a,l,galp,gal,P
HETATM,12,HO6,GAL,1,-2.232,6.652,2.164,H,300.0,1,-1.0,a,l,galp,gal,P
HETATM,13,OH1,GAL,1,-1.669,4.602,7.328,O,300.0,1,-1.0,a,l,galp,gal,P
HETATM,14,O4,GAL,1,0.891,5.792,3.828,O,300.0,1,-1.0,a,l,galp,gal,P
HETATM,15,HO1,GAL,1,-1.39,3.683,6.814,H,300.0,1,-1.0,a,l,galp,gal,P
HETATM,16,H5,GAL,1,-1.455,3.729,5.039,H,300.0,1,4.18,a,l,galp,gal,P
HETATM,17,H6R,GAL,1,-2.867,4.569,3.069,H,300.0,1,-1.0,a,l,galp,gal,P
HETATM,18,H6S,GAL,1,-1.634,3.843,2.656,H,300.0,1,-1.0,a,l,galp,gal,P
HETATM,19,H1,GAL,1,-1.369,6.569,7.28,H,300.0,1,5.43,a,l,galp,gal,P
HETATM,20,H2,GAL,1,0.84,6.626,6.315,H,300.0,1,3.97,a,l,galp,gal,P
HETATM,21,H3,GAL,1,0.795,3.592,6.27,H,300.0,1,3.97,a,l,galp,gal,P
HETATM,22,H4,GAL,1,0.621,3.749,3.812,H,300.0,1,4.21,a,l,galp,gal,P
HETATM,23,C1,XYP,2,1.437,6.624,8.706,C,300.0,1,102.64,b,d,xylp,xyl,P
HETATM,24,C2,XYP,2,1.623,6.371,10.189,C,300.0,1,74.26,b,d,xylp,xyl,P
HETATM,25,C3,XYP,2,2.147,7.641,10.852,C,300.0,1,76.83,b,d,xylp,xyl,P
HETATM,26,C4,XYP,2,3.461,8.08,10.184,C,300.0,1,70.46,b,d,xylp,xyl,P
HETATM,27,C5,XYP,2,3.196,8.206,8.668,C,300.0,1,66.41,b,d,xylp,xyl,P
HETATM,28,OH2,XYP,2,0.36,5.977,10.748,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,29,OH3,XYP,2,2.358,7.405,12.246,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,30,O5,XYP,2,2.667,7.004,8.113,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,31,HO2,XYP,2,0.404,5.931,11.836,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,32,HO3,XYP,2,1.575,7.905,12.817,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,33,OH4,XYP,2,3.927,9.313,10.717,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,34,HO4,XYP,2,4.403,9.136,11.682,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,35,H5A,XYP,2,4.173,8.36,8.216,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,36,H5E,XYP,2,2.612,9.061,8.356,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,37,H4,XYP,2,4.209,7.305,10.354,H,300.0,1,3.65,b,d,xylp,xyl,P
HETATM,38,H3,XYP,2,1.401,8.428,10.74,H,300.0,1,3.5,b,d,xylp,xyl,P
HETATM,39,H2,XYP,2,2.332,5.559,10.346,H,300.0,1,3.33,b,d,xylp,xyl,P
HETATM,40,H1,XYP,2,0.709,7.422,8.561,H,300.0,1,4.51,b,d,xylp,xyl,P
HETATM,41,C1,XYP,3,1.576,5.638,2.591,C,300.0,1,104.47,b,d,xylp,xyl,P
HETATM,42,C2,XYP,3,1.968,6.97,1.985,C,300.0,1,74.46,b,d,xylp,xyl,P
HETATM,43,C3,XYP,3,2.693,6.727,0.666,C,300.0,1,74.96,b,d,xylp,xyl,P
HETATM,44,C4,XYP,3,3.919,5.828,0.895,C,300.0,1,77.64,b,d,xylp,xyl,P
HETATM,45,C5,XYP,3,3.432,4.547,1.609,C,300.0,1,64.27,b,d,xylp,xyl,P
HETATM,46,OH2,XYP,3,0.78,7.752,1.789,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,47,OH3,XYP,3,3.098,7.977,0.1,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,48,O5,XYP,3,2.726,4.839,2.812,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,49,HO2,XYP,3,0.988,8.657,1.217,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,50,HO3,XYP,3,2.458,8.21,-0.751,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,51,O4,XYP,3,4.562,5.505,-0.332,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,52,H5A,XYP,3,4.336,4.015,1.894,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,53,H5E,XYP,3,2.879,3.844,1.002,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,54,H4,XYP,3,4.617,6.356,1.543,H,300.0,1,3.81,b,d,xylp,xyl,P
HETATM,55,H3,XYP,3,2.006,6.238,-0.025,H,300.0,1,3.58,b,d,xylp,xyl,P
HETATM,56,H2,XYP,3,2.624,7.514,2.665,H,300.0,1,3.41,b,d,xylp,xyl,P
HETATM,57,H1,XYP,3,0.902,5.114,1.913,H,300.0,1,4.39,b,d,xylp,xyl,P
HETATM,58,C1,XYP,4,5.983,5.454,-0.322,C,300.0,1,102.62,b,d,xylp,xyl,P
HETATM,59,C2,XYP,4,6.54,4.787,-1.564,C,300.0,1,73.52,b,d,xylp,xyl,P
HETATM,60,C3,XYP,4,8.062,4.767,-1.482,C,300.0,1,85.26,b,d,xylp,xyl,P
HETATM,61,C4,XYP,4,8.601,6.198,-1.32,C,300.0,1,69.07,b,d,xylp,xyl,P
HETATM,62,C5,XYP,4,7.897,6.827,-0.097,C,300.0,1,66.03,b,d,xylp,xyl,P
HETATM,63,OH2,XYP,4,6.007,3.455,-1.646,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,64,O3,XYP,4,8.601,4.169,-2.664,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,65,O5,XYP,4,6.477,6.778,-0.211,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,66,HO2,XYP,4,6.492,2.881,-2.435,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,67,OH4,XYP,4,10.012,6.205,-1.146,O,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,68,HO4,XYP,4,10.498,6.065,-2.111,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,69,H5A,XYP,4,8.18,7.877,-0.111,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,70,H5E,XYP,4,8.216,6.47,0.872,H,300.0,1,-1.0,b,d,xylp,xyl,P
HETATM,71,H4,XYP,4,8.341,6.766,-2.214,H,300.0,1,3.73,b,d,xylp,xyl,P
HETATM,72,H3,XYP,4,8.359,4.167,-0.621,H,300.0,1,3.7,b,d,xylp,xyl,P
HETATM,73,H2,XYP,4,6.23,5.332,-2.455,H,300.0,1,3.48,b,d,xylp,xyl,P
HETATM,74,H1,XYP,4,6.279,4.887,0.56,H,300.0,1,4.51,b,d,xylp,xyl,P
HETATM,75,C1,GLC,5,9.253,2.924,-2.513,C,300.0,1,103.72,b,d,glcp,glc,P
HETATM,76,C2,GLC,5,9.604,2.352,-3.904,C,300.0,1,73.52,b,d,glcp,glc,P
HETATM,77,C3,GLC,5,10.479,1.09,-3.743,C,300.0,1,83.8,b,d,glcp,glc,P
HETATM,78,C4,GLC,5,11.731,1.37,-2.879,C,300.0,1,71.08,b,d,glcp,glc,P
HETATM,79,C5,GLC,5,11.337,2.034,-1.525,C,300.0,1,76.83,b,d,glcp,glc,P
HETATM,80,C6,GLC,5,12.55,2.522,-0.713,C,300.0,1,61.92,b,d,glcp,glc,P
HETATM,81,OH2,GLC,5,8.412,2.028,-4.613,O,300.0,1,-1.0,b,d,glcp,glc,P
HETATM,82,O3,GLC,5,10.877,0.645,-5.032,O,300.0,1,-1.0,b,d,glcp,glc,P
