Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,C1,A2G,1,-8.341,-5.902,4.726,C,330.0,2,99.2,a,d,galnac,galnac,P
HETATM,2,C2,A2G,1,-7.923,-4.419,4.536,C,330.0,2,49.8,a,d,galnac,galnac,P
HETATM,3,C3,A2G,1,-7.065,-3.965,5.739,C,330.0,2,77.6,a,d,galnac,galnac,P
HETATM,4,C4,A2G,1,-7.833,-4.232,7.047,C,330.0,2,69.1,a,d,galnac,galnac,P
HETATM,5,C5,A2G,1,-8.146,-5.742,7.127,C,330.0,2,71.4,a,d,galnac,galnac,P
HETATM,6,C6,A2G,1,-8.933,-6.164,8.385,C,330.0,2,61.5,a,d,galnac,galnac,P
HETATM,7,CO2,A2G,1,-7.862,-4.27,2.052,C,330.0,2,-1.0,a,d,galnac,galnac,P
HETATM,8,CM2,A2G,1,-6.95,-4.09,0.844,C,330.0,2,-1.0,a,d,galnac,galnac,P
HETATM,9,H1,A2G,1,-9.065,-6.197,3.932,H,330.0,2,5.0,a,d,galnac,galnac,P
HETATM,10,1HM2,A2G,1,-6.186,-4.897,0.8,H,330.0,2,-1.0,a,d,galnac,galnac,P
HETATM,11,HN2,A2G,1,-6.185,-4.12,3.271,H,330.0,2,-1.0,a,d,galnac,galnac,P
HETATM,12,HO1,A2G,1,-7.482,-7.634,4.633,H,330.0,2,-1.0,a,d,galnac,galnac,P
HETATM,13,HO4,A2G,1,-9.524,-3.672,7.824,H,330.0,2,-1.0,a,d,galnac,galnac,P
HETATM,14,HO6,A2G,1,-10.618,-5.74,7.57,H,330.0,2,-1.0,a,d,galnac,galnac,P
HETATM,15,H2,A2G,1,-8.853,-3.8,4.524,H,330.0,2,4.37,a,d,galnac,galnac,P
HETATM,16,H3,A2G,1,-6.104,-4.534,5.761,H,330.0,2,4.15,a,d,galnac,galnac,P
HETATM,17,H4,A2G,1,-7.214,-3.921,7.922,H,330.0,2,4.35,a,d,galnac,galnac,P
HETATM,18,H5,A2G,1,-7.182,-6.305,7.133,H,330.0,2,4.37,a,d,galnac,galnac,P
HETATM,19,H6R,A2G,1,-8.375,-5.873,9.303,H,330.0,2,-1.0,a,d,galnac,galnac,P
HETATM,20,H6S,A2G,1,-9.057,-7.271,8.417,H,330.0,2,-1.0,a,d,galnac,galnac,P
HETATM,21,2HM2,A2G,1,-7.532,-4.123,-0.103,H,330.0,2,-1.0,a,d,galnac,galnac,P
