Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,C1,GLB,1,8.544,2.79,0.504,C,353.0,2,104.0,b,d,galp,gal,P
HETATM,2,C2,GLB,1,7.064,2.452,0.656,C,353.0,2,71.9,b,d,galp,gal,P
HETATM,3,C3,GLB,1,6.315,2.56,-0.661,C,353.0,2,73.1,b,d,galp,gal,P
HETATM,4,C4,GLB,1,6.594,3.892,-1.321,C,353.0,2,78.4,b,d,galp,gal,P
HETATM,5,C5,GLB,1,8.103,4.104,-1.443,C,353.0,2,76.2,b,d,galp,gal,P
HETATM,6,C6,GLB,1,8.513,5.419,-2.07,C,353.0,2,61.2,b,d,galp,gal,P
HETATM,7,OH1,GLB,1,9.094,2.902,1.768,O,353.0,2,-1.0,b,d,galp,gal,P
HETATM,8,OH2,GLB,1,6.954,1.128,1.164,O,353.0,2,-1.0,b,d,galp,gal,P
HETATM,9,OH3,GLB,1,4.911,2.449,-0.402,O,353.0,2,-1.0,b,d,galp,gal,P
HETATM,10,O5,GLB,1,8.656,4.077,-0.117,O,353.0,2,-1.0,b,d,galp,gal,P
HETATM,11,OH6,GLB,1,8.021,6.531,-1.338,O,353.0,2,-1.0,b,d,galp,gal,P
HETATM,12,HO1,GLB,1,10.111,2.544,1.603,H,353.0,2,-1.0,b,d,galp,gal,P
HETATM,13,HO2,GLB,1,6.776,1.068,2.178,H,353.0,2,-1.0,b,d,galp,gal,P
HETATM,14,HO3,GLB,1,4.658,1.477,-0.825,H,353.0,2,-1.0,b,d,galp,gal,P
HETATM,15,HO6,GLB,1,8.582,7.362,-0.912,H,353.0,2,-1.0,b,d,galp,gal,P
HETATM,16,O4,GLB,1,5.963,4.865,-0.498,O,353.0,2,-1.0,b,d,galp,gal,P
HETATM,17,H5,GLB,1,8.514,3.349,-2.055,H,353.0,2,3.79,b,d,galp,gal,P
HETATM,18,H6S,GLB,1,9.399,5.731,-2.405,H,353.0,2,-1.0,b,d,galp,gal,P
HETATM,19,H6R,GLB,1,8.109,5.471,-3.039,H,353.0,2,-1.0,b,d,galp,gal,P
HETATM,20,H1,GLB,1,9.035,2.017,-0.087,H,353.0,2,4.51,b,d,galp,gal,P
HETATM,21,H2,GLB,1,6.643,3.157,1.373,H,353.0,2,3.59,b,d,galp,gal,P
HETATM,22,H3,GLB,1,6.641,1.754,-1.318,H,353.0,2,3.74,b,d,galp,gal,P
HETATM,23,H4,GLB,1,6.198,3.96,-2.334,H,353.0,2,4.041,b,d,galp,gal,P
HETATM,24,C1,GLC,2,4.871,5.579,-1.063,C,353.0,2,100.5,a,d,glcp,glc,P
HETATM,25,C2,GLC,2,4.302,6.695,-0.193,C,353.0,2,72.4,a,d,glcp,glc,P
HETATM,26,C3,GLC,2,3.616,6.156,1.05,C,353.0,2,72.2,a,d,glcp,glc,P
HETATM,27,C4,GLC,2,2.625,5.075,0.682,C,353.0,2,79.3,a,d,glcp,glc,P
HETATM,28,C5,GLC,2,3.316,4.004,-0.161,C,353.0,2,70.6,a,d,glcp,glc,P
HETATM,29,C6,GLC,2,2.42,2.873,-0.615,C,353.0,2,68.3,a,d,glcp,glc,P
HETATM,30,OH2,GLC,2,5.366,7.561,0.181,O,353.0,2,-1.0,a,d,glcp,glc,P
HETATM,31,OH3,GLC,2,2.921,7.231,1.694,O,353.0,2,-1.0,a,d,glcp,glc,P
HETATM,32,O4,GLC,2,2.094,4.454,1.843,O,353.0,2,-1.0,a,d,glcp,glc,P
HETATM,33,O5,GLC,2,3.823,4.641,-1.345,O,353.0,2,-1.0,a,d,glcp,glc,P
HETATM,34,O6,GLC,2,2.906,1.608,-0.192,O,353.0,2,-1.0,a,d,glcp,glc,P
HETATM,35,HO2,GLC,2,5.44,8.475,-0.409,H,353.0,2,-1.0,a,d,glcp,glc,P
HETATM,36,HO3,GLC,2,3.503,7.392,2.601,H,353.0,2,-1.0,a,d,glcp,glc,P
HETATM,37,H5,GLC,2,4.086,3.556,0.404,H,353.0,2,4.37,a,d,glcp,glc,P
HETATM,38,H6S,GLC,2,1.428,2.77,-0.57,H,353.0,2,-1.0,a,d,glcp,glc,P
HETATM,39,H6R,GLC,2,2.389,2.868,-1.666,H,353.0,2,-1.0,a,d,glcp,glc,P
HETATM,40,H1,GLC,2,5.279,6.004,-1.98,H,353.0,2,4.935,a,d,glcp,glc,P
HETATM,41,H3,GLC,2,4.373,5.744,1.718,H,353.0,2,3.86,a,d,glcp,glc,P
HETATM,42,H4,GLC,2,1.818,5.544,0.119,H,353.0,2,3.76,a,d,glcp,glc,P
HETATM,43,H2,GLC,2,3.579,7.242,-0.799,H,353.0,2,3.62,a,d,glcp,glc,P
HETATM,44,C1,GLC,3,0.694,4.514,2.019,C,353.0,2,102.9,b,d,glcp,glc,P
HETATM,45,C2,GLC,3,0.285,3.638,3.224,C,353.0,2,73.9,b,d,glcp,glc,P
HETATM,46,C3,GLC,3,-1.212,3.848,3.537,C,353.0,2,75.2,b,d,glcp,glc,P
HETATM,47,C4,GLC,3,-1.548,5.343,3.745,C,353.0,2,79.8,b,d,glcp,glc,P
HETATM,48,C5,GLC,3,-1.033,6.201,2.55,C,353.0,2,75.6,b,d,glcp,glc,P
HETATM,49,C6,GLC,3,-1.156,7.716,2.794,C,353.0,2,61.1,b,d,glcp,glc,P
HETATM,50,OH2,GLC,3,0.533,2.265,2.935,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,51,OH3,GLC,3,-1.538,3.116,4.711,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,52,OH4,GLC,3,-2.96,5.457,3.881,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,53,O5,GLC,3,0.376,5.905,2.278,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,54,OH6,GLC,3,-0.25,8.133,3.813,O,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,55,HO2,GLC,3,1.399,2.249,2.514,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,56,HO3,GLC,3,-1.038,2.297,4.627,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,57,HO4,GLC,3,-3.202,4.746,4.484,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,58,HO6,GLC,3,0.516,7.557,3.717,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,59,H1,GLC,3,0.186,4.172,1.094,H,353.0,2,4.605,b,d,glcp,glc,P
HETATM,60,H2,GLC,3,0.887,3.944,4.103,H,353.0,2,3.38,b,d,glcp,glc,P
HETATM,61,H3,GLC,3,-1.814,3.455,2.691,H,353.0,2,3.67,b,d,glcp,glc,P
HETATM,62,H4,GLC,3,-1.061,5.693,4.677,H,353.0,2,3.66,b,d,glcp,glc,P
HETATM,63,H5,GLC,3,-1.637,5.949,1.655,H,353.0,2,3.62,b,d,glcp,glc,P
HETATM,64,H6S,GLC,3,-0.935,8.264,1.858,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,65,H6R,GLC,3,-2.193,7.988,3.07,H,353.0,2,-1.0,b,d,glcp,glc,P
HETATM,66,C1,GLC,4,2.434,0.474,-0.89,C,353.0,2,103.1,b,d,glcp,glc,P
HETATM,67,C2,GLC,4,3.252,-0.769,-0.471,C,353.0,2,73.9,b,d,glcp,glc,P
HETATM,68,C3,GLC,4,2.622,-2.038,-1.084,C,353.0,2,75.2,b,d,glcp,glc,P
