Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,C1,NAG,1,-2.026,-13.401,6.419,C,343.0,2,99.5,b,d,glcpnac,glcnac,P
HETATM,2,C2,NAG,1,-2.043,-13.872,4.929,C,343.0,2,55.0,b,d,glcpnac,glcnac,P
HETATM,3,C3,NAG,1,-3.448,-14.451,4.576,C,343.0,2,84.4,b,d,glcpnac,glcnac,P
HETATM,4,C4,NAG,1,-3.886,-15.536,5.581,C,343.0,2,69.6,b,d,glcpnac,glcnac,P
HETATM,5,C5,NAG,1,-3.818,-14.998,7.036,C,343.0,2,76.0,b,d,glcpnac,glcnac,P
HETATM,6,C6,NAG,1,-4.147,-16.078,8.084,C,343.0,2,61.4,b,d,glcpnac,glcnac,P
HETATM,7,CO2,NAG,1,-0.866,-12.862,3.001,C,343.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,8,CM2,NAG,1,-0.724,-11.641,2.117,C,343.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,9,OH1,NAG,1,-0.703,-13.097,6.835,O,343.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,10,O3,NAG,1,-3.473,-15.036,3.271,O,343.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,11,OH4,NAG,1,-5.207,-15.94,5.236,O,343.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,12,O5,NAG,1,-2.486,-14.46,7.303,O,343.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,13,OH6,NAG,1,-3.223,-17.169,8.029,O,343.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,14,OC2,NAG,1,-0.256,-13.891,2.732,O,343.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,15,N2,NAG,1,-1.718,-12.742,4.015,N,343.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,16,HO1,NAG,1,-0.297,-13.956,6.979,H,343.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,17,H2,NAG,1,-1.3,-14.692,4.842,H,343.0,2,3.857,b,d,glcpnac,glcnac,P
HETATM,18,H3,NAG,1,-4.193,-13.631,4.608,H,343.0,2,3.804,b,d,glcpnac,glcnac,P
HETATM,19,H4,NAG,1,-3.202,-16.405,5.493,H,343.0,2,3.579,b,d,glcpnac,glcnac,P
HETATM,20,H5,NAG,1,-4.564,-14.186,7.146,H,343.0,2,3.515,b,d,glcpnac,glcnac,P
HETATM,21,H6S,NAG,1,-4.139,-15.628,9.095,H,343.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,22,H6R,NAG,1,-5.178,-16.448,7.919,H,343.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,23,1HM2,NAG,1,0.329,-11.522,1.806,H,343.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,24,2HM2,NAG,1,-1.039,-10.7,2.601,H,343.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,25,3HM2,NAG,1,-1.325,-11.778,1.201,H,343.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,26,HO4,NAG,1,-5.156,-16.125,4.292,H,343.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,27,HO6,NAG,1,-3.616,-17.904,8.508,H,343.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,28,HN2,NAG,1,-2.022,-11.782,4.185,H,343.0,2,-1.0,b,d,glcpnac,glcnac,P
HETATM,29,H1,NAG,1,-2.663,-12.504,6.555,H,343.0,2,4.665,b,d,glcpnac,glcnac,P
HETATM,30,C1,GLB,2,-4.112,-14.32,2.274,C,343.0,2,104.2,b,d,galp,gal,P
HETATM,31,C2,GLB,2,-3.781,-14.971,0.934,C,343.0,2,70.5,b,d,galp,gal,P
HETATM,32,C3,GLB,2,-4.635,-14.418,-0.194,C,343.0,2,83.0,b,d,galp,gal,P
HETATM,33,C4,GLB,2,-6.099,-14.457,0.182,C,343.0,2,69.0,b,d,galp,gal,P
HETATM,34,C5,GLB,2,-6.308,-13.753,1.523,C,343.0,2,76.0,b,d,galp,gal,P
HETATM,35,C6,GLB,2,-7.736,-13.745,2.023,C,343.0,2,70.0,b,d,galp,gal,P
HETATM,36,OH2,GLB,2,-2.406,-14.745,0.651,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,37,O3,GLB,2,-4.43,-15.223,-1.362,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,38,O5,GLB,2,-5.521,-14.445,2.506,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,39,O6,GLB,2,-8.21,-12.427,2.252,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,40,HO2,GLB,2,-1.785,-15.541,0.863,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,41,OH4,GLB,2,-6.448,-15.835,0.221,O,343.0,2,-1.0,b,d,galp,gal,P
HETATM,42,HO4,GLB,2,-6.27,-16.283,-0.757,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,43,H5,GLB,2,-6.025,-12.741,1.435,H,343.0,2,3.919,b,d,galp,gal,P
HETATM,44,H6S,GLB,2,-8.544,-14.231,1.695,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,45,H6R,GLB,2,-7.776,-14.261,2.938,H,343.0,2,-1.0,b,d,galp,gal,P
HETATM,46,H1,GLB,2,-3.799,-13.276,2.259,H,343.0,2,4.477,b,d,galp,gal,P
HETATM,47,H2,GLB,2,-3.964,-16.04,1.039,H,343.0,2,3.706,b,d,galp,gal,P
HETATM,48,H3,GLB,2,-4.337,-13.388,-0.389,H,343.0,2,3.799,b,d,galp,gal,P
HETATM,49,H4,GLB,2,-6.74,-13.94,-0.532,H,343.0,2,4.156,b,d,galp,gal,P
HETATM,50,C1,GLC,3,-4.07,-14.547,-2.552,C,343.0,2,104.5,b,d,glcpa,glca,P
HETATM,51,C2,GLC,3,-3.847,-15.569,-3.695,C,343.0,2,72.5,b,d,glcpa,glca,P
HETATM,52,C3,GLC,3,-3.684,-14.84,-5.047,C,343.0,2,81.8,b,d,glcpa,glca,P
HETATM,53,C4,GLC,3,-4.857,-13.873,-5.323,C,343.0,2,65.5,b,d,glcpa,glca,P
HETATM,54,C5,GLC,3,-5.041,-12.892,-4.126,C,343.0,2,75.4,b,d,glcpa,glca,P
HETATM,55,C6,GLC,3,-6.224,-11.927,-4.341,C,343.0,2,-1.0,b,d,glcpa,glca,P
HETATM,56,O5,GLC,3,-5.177,-13.665,-2.882,O,343.0,2,-1.0,b,d,glcpa,glca,P
HETATM,57,OH2,GLC,3,-2.677,-16.343,-3.462,O,343.0,2,-1.0,b,d,glcpa,glca,P
HETATM,58,O3,GLC,3,-3.626,-15.795,-6.098,O,343.0,2,-1.0,b,d,glcpa,glca,P
HETATM,59,OH4,GLC,3,-4.589,-13.152,-6.527,O,343.0,2,-1.0,b,d,glcpa,glca,P
HETATM,60,O6,GLC,3,-6.394,-11.291,-5.38,O,343.0,2,-1.0,b,d,glcpa,glca,P
HETATM,61,OH6,GLC,3,-7.048,-11.858,-3.254,O,343.0,2,-1.0,b,d,glcpa,glca,P
HETATM,62,H1,GLC,3,-3.146,-13.96,-2.374,H,343.0,2,4.76,b,d,glcpa,glca,P
HETATM,63,H2,GLC,3,-4.725,-16.243,-3.754,H,343.0,2,3.529,b,d,glcpa,glca,P
HETATM,64,H3,GLC,3,-2.736,-14.263,-5.035,H,343.0,2,3.697,b,d,glcpa,glca,P
HETATM,65,H4,GLC,3,-5.786,-14.466,-5.451,H,343.0,2,3.801,b,d,glcpa,glca,P
HETATM,66,H5,GLC,3,-4.142,-12.251,-4.051,H,343.0,2,3.99,b,d,glcpa,glca,P
HETATM,67,HO6,GLC,3,-6.708,-12.456,-2.583,H,343.0,2,-1.0,b,d,glcpa,glca,P
HETATM,68,HO2,GLC,3,-2.469,-16.737,-4.316,H,343.0,2,-1.0,b,d,glcpa,glca,P
HETATM,69,HO4,GLC,3,-5.23,-12.428,-6.562,H,343.0,2,-1.0,b,d,glcpa,glca,P
HETATM,70,C1,BM3,4,-2.609,-15.617,-7.076,C,343.0,2,100.2,a,d,manpnac,mannac,P
HETATM,71,C2,BM3,4,-2.863,-16.31,-8.412,C,343.0,2,50.9,a,d,manpnac,mannac,P
HETATM,72,C3,BM3,4,-2.813,-17.823,-8.288,C,343.0,2,76.4,a,d,manpnac,mannac,P
HETATM,73,C4,BM3,4,-1.548,-18.256,-7.583,C,343.0,2,72.4,a,d,manpnac,mannac,P
HETATM,74,C5,BM3,4,-1.42,-17.519,-6.25,C,343.0,2,73.1,a,d,manpnac,mannac,P
HETATM,75,C6,BM3,4,-0.176,-17.85,-5.455,C,343.0,2,61.1,a,d,manpnac,mannac,P
HETATM,76,OH3,BM3,4,-2.836,-18.392,-9.603,O,343.0,2,-1.0,a,d,manpnac,mannac,P
HETATM,77,OH4,BM3,4,-1.563,-19.651,-7.32,O,343.0,2,-1.0,a,d,manpnac,mannac,P
HETATM,78,O5,BM3,4,-1.378,-16.11,-6.533,O,343.0,2,-1.0,a,d,manpnac,mannac,P
HETATM,79,OH6,BM3,4,1.009,-17.556,-6.178,O,343.0,2,-1.0,a,d,manpnac,mannac,P
HETATM,80,HO3,BM3,4,-3.822,-18.853,-9.655,H,343.0,2,-1.0,a,d,manpnac,mannac,P
HETATM,81,HO4,BM3,4,-1.027,-20.177,-8.109,H,343.0,2,-1.0,a,d,manpnac,mannac,P
