Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,C1,GAL,1,3.432,-5.912,-0.638,C,313.0,1,108.8,b,d,galf,gal,F
HETATM,2,C2,GAL,1,3.966,-6.119,0.791,C,313.0,1,81.9,b,d,galf,gal,F
HETATM,3,C3,GAL,1,2.838,-5.47,1.589,C,313.0,1,77.5,b,d,galf,gal,F
HETATM,4,C4,GAL,1,2.629,-4.196,0.744,C,313.0,1,82.9,b,d,galf,gal,F
HETATM,5,C5,GAL,1,1.247,-3.534,0.922,C,313.0,1,76.8,b,d,galf,gal,F
HETATM,6,C6,GAL,1,0.976,-3.101,2.376,C,313.0,1,62.2,b,d,galf,gal,F
HETATM,7,H1,GAL,1,2.739,-6.726,-0.95,H,313.0,1,5.0,b,d,galf,gal,F
HETATM,8,OH2,GAL,1,4.098,-7.49,1.11,O,313.0,1,-1.0,b,d,galf,gal,F
HETATM,9,OH3,GAL,1,3.272,-5.164,2.901,O,313.0,1,-1.0,b,d,galf,gal,F
HETATM,10,O4,GAL,1,2.747,-4.653,-0.616,O,313.0,1,-1.0,b,d,galf,gal,F
HETATM,11,O5,GAL,1,1.243,-2.352,0.134,O,313.0,1,-1.0,b,d,galf,gal,F
HETATM,12,OH6,GAL,1,-0.289,-2.459,2.419,O,313.0,1,-1.0,b,d,galf,gal,F
HETATM,13,HO2,GAL,1,4.806,-7.836,0.583,H,313.0,1,-1.0,b,d,galf,gal,F
HETATM,14,HO3,GAL,1,3.545,-5.98,3.299,H,313.0,1,-1.0,b,d,galf,gal,F
HETATM,15,HO6,GAL,1,-0.457,-2.195,3.314,H,313.0,1,-1.0,b,d,galf,gal,F
HETATM,16,H2,GAL,1,4.926,-5.573,0.95,H,313.0,1,4.11,b,d,galf,gal,F
HETATM,17,H3,GAL,1,1.922,-6.105,1.598,H,313.0,1,4.06,b,d,galf,gal,F
HETATM,18,H4,GAL,1,3.441,-3.462,0.958,H,313.0,1,4.08,b,d,galf,gal,F
HETATM,19,H5,GAL,1,0.446,-4.231,0.577,H,313.0,1,3.94,b,d,galf,gal,F
HETATM,20,H61,GAL,1,0.96,-3.987,3.052,H,313.0,1,-1.0,b,d,galf,gal,F
HETATM,21,H62,GAL,1,1.769,-2.407,2.739,H,313.0,1,-1.0,b,d,galf,gal,F
HETATM,22,OH1,GAL,1,4.53,-5.794,-1.514,O,313.0,1,-1.0,b,d,galf,gal,F
HETATM,23,HO1,GAL,1,4.202,-5.532,-2.365,H,313.0,1,-1.0,b,d,galf,gal,F
HETATM,24,C1,GAL,2,0.252,-2.252,-0.864,C,313.0,1,106.2,b,d,galf,gal,F
HETATM,25,C2,GAL,2,0.414,-0.899,-1.58,C,313.0,1,88.0,b,d,galf,gal,F
HETATM,26,C3,GAL,2,-0.107,-1.272,-2.965,C,313.0,1,76.0,b,d,galf,gal,F
HETATM,27,C4,GAL,2,0.608,-2.625,-3.151,C,313.0,1,83.3,b,d,galf,gal,F
HETATM,28,C5,GAL,2,-0.05,-3.556,-4.19,C,313.0,1,70.3,b,d,galf,gal,F
HETATM,29,C6,GAL,2,-0.103,-2.933,-5.599,C,313.0,1,70.2,b,d,galf,gal,F
HETATM,30,H1,GAL,2,-0.772,-2.386,-0.445,H,313.0,1,5.3,b,d,galf,gal,F
HETATM,31,O2,GAL,2,-0.379,0.111,-0.987,O,313.0,1,-1.0,b,d,galf,gal,F
HETATM,32,OH3,GAL,2,0.313,-0.32,-3.926,O,313.0,1,-1.0,b,d,galf,gal,F
HETATM,33,O4,GAL,2,0.521,-3.25,-1.856,O,313.0,1,-1.0,b,d,galf,gal,F
HETATM,34,OH5,GAL,2,0.761,-4.719,-4.285,O,313.0,1,-1.0,b,d,galf,gal,F
HETATM,35,OH6,GAL,2,-0.673,-3.887,-6.483,O,313.0,1,-1.0,b,d,galf,gal,F
HETATM,36,HO3,GAL,2,-0.027,0.521,-3.649,H,313.0,1,-1.0,b,d,galf,gal,F
HETATM,37,HO5,GAL,2,0.427,-5.22,-5.021,H,313.0,1,-1.0,b,d,galf,gal,F
HETATM,38,HO6,GAL,2,-0.708,-3.502,-7.35,H,313.0,1,-1.0,b,d,galf,gal,F
HETATM,39,H2,GAL,2,1.486,-0.591,-1.632,H,313.0,1,4.23,b,d,galf,gal,F
HETATM,40,H3,GAL,2,-1.215,-1.395,-2.969,H,313.0,1,4.2,b,d,galf,gal,F
HETATM,41,H4,GAL,2,1.681,-2.455,-3.406,H,313.0,1,4.04,b,d,galf,gal,F
HETATM,42,H5,GAL,2,-1.079,-3.829,-3.856,H,313.0,1,3.96,b,d,galf,gal,F
HETATM,43,H62,GAL,2,-0.732,-2.014,-5.597,H,313.0,1,-1.0,b,d,galf,gal,F
HETATM,44,H61,GAL,2,0.918,-2.651,-5.948,H,313.0,1,-1.0,b,d,galf,gal,F
HETATM,45,C1,GAL,3,0.172,0.783,0.18,C,313.0,1,100.0,a,d,galf,gal,F
HETATM,46,C2,GAL,3,-0.771,1.665,1.158,C,313.0,1,81.3,a,d,galf,gal,F
HETATM,47,C3,GAL,3,-0.856,2.885,0.192,C,313.0,1,73.6,a,d,galf,gal,F
HETATM,48,C4,GAL,3,0.414,2.983,-0.641,C,313.0,1,82.2,a,d,galf,gal,F
HETATM,49,C5,GAL,3,0.414,3.223,-2.344,C,313.0,1,73.2,a,d,galf,gal,F
HETATM,50,C6,GAL,3,-0.146,4.592,-2.573,C,313.0,1,63.3,a,d,galf,gal,F
HETATM,51,O2,GAL,3,-1.865,0.987,1.471,O,313.0,1,-1.0,a,d,galf,gal,F
HETATM,52,OH3,GAL,3,-1.201,4.091,1.078,O,313.0,1,-1.0,a,d,galf,gal,F
HETATM,53,O4,GAL,3,1.026,1.716,-0.416,O,313.0,1,-1.0,a,d,galf,gal,F
HETATM,54,OH5,GAL,3,1.63,3.14,-3.046,O,313.0,1,-1.0,a,d,galf,gal,F
HETATM,55,OH6,GAL,3,-0.222,4.712,-4.167,O,313.0,1,-1.0,a,d,galf,gal,F
HETATM,56,HO3,GAL,3,-2.28,4.238,1.049,H,313.0,1,-1.0,a,d,galf,gal,F
HETATM,57,HO5,GAL,3,1.521,3.158,-4.13,H,313.0,1,-1.0,a,d,galf,gal,F
HETATM,58,HO6,GAL,3,-0.357,5.773,-4.378,H,313.0,1,-1.0,a,d,galf,gal,F
HETATM,59,H1,GAL,3,0.654,0.145,0.71,H,313.0,1,5.33,a,d,galf,gal,F
HETATM,60,H2,GAL,3,-0.426,1.873,2.108,H,313.0,1,4.23,a,d,galf,gal,F
HETATM,61,H3,GAL,3,-1.384,2.713,-0.548,H,313.0,1,4.33,a,d,galf,gal,F
HETATM,62,H4,GAL,3,0.844,3.723,-0.175,H,313.0,1,3.82,a,d,galf,gal,F
HETATM,63,H5,GAL,3,-0.045,2.557,-2.785,H,313.0,1,3.78,a,d,galf,gal,F
HETATM,64,H62,GAL,3,-0.929,4.639,-1.958,H,313.0,1,-1.0,a,d,galf,gal,F
HETATM,65,H61,GAL,3,0.329,5.333,-2.205,H,313.0,1,-1.0,a,d,galf,gal,F
HETATM,66,C1,GLC,4,-2.989,1.741,1.908,C,313.0,1,98.4,a,d,glcp,glc,P
HETATM,67,C2,GLC,4,-4.077,0.937,2.614,C,313.0,1,72.2,a,d,glcp,glc,P
HETATM,68,C3,GLC,4,-4.783,-0.02,1.669,C,313.0,1,73.9,a,d,glcp,glc,P
HETATM,69,C4,GLC,4,-5.242,0.707,0.425,C,313.0,1,70.6,a,d,glcp,glc,P
HETATM,70,C5,GLC,4,-4.063,1.448,-0.207,C,313.0,1,73.1,a,d,glcp,glc,P
HETATM,71,C6,GLC,4,-4.4,2.237,-1.453,C,313.0,1,61.6,a,d,glcp,glc,P
HETATM,72,OH2,GLC,4,-3.48,0.208,3.679,O,313.0,1,-1.0,a,d,glcp,glc,P
HETATM,73,OH3,GLC,4,-5.924,-0.568,2.339,O,313.0,1,-1.0,a,d,glcp,glc,P
HETATM,74,OH4,GLC,4,-5.761,-0.202,-0.534,O,313.0,1,-1.0,a,d,glcp,glc,P
HETATM,75,O5,GLC,4,-3.567,2.384,0.764,O,313.0,1,-1.0,a,d,glcp,glc,P
HETATM,76,OH6,GLC,4,-5.392,3.221,-1.205,O,313.0,1,-1.0,a,d,glcp,glc,P
HETATM,77,HO2,GLC,4,-3.599,0.659,4.664,H,313.0,1,-1.0,a,d,glcp,glc,P
HETATM,78,HO3,GLC,4,-5.639,-1.608,2.499,H,313.0,1,-1.0,a,d,glcp,glc,P
HETATM,79,HO4,GLC,4,-6.846,-0.249,-0.443,H,313.0,1,-1.0,a,d,glcp,glc,P
HETATM,80,HO6,GLC,4,-5.341,4.295,-1.387,H,313.0,1,-1.0,a,d,glcp,glc,P
HETATM,81,H5,GLC,4,-3.325,0.752,-0.494,H,313.0,1,3.8,a,d,glcp,glc,P
HETATM,82,H62,GLC,4,-3.808,2.666,-2.132,H,313.0,1,-1.0,a,d,glcp,glc,P
HETATM,83,H61,GLC,4,-4.781,1.577,-2.177,H,313.0,1,-1.0,a,d,glcp,glc,P
HETATM,84,H1,GLC,4,-2.567,2.469,2.6,H,313.0,1,4.97,a,d,glcp,glc,P
HETATM,85,H3,GLC,4,-4.091,-0.815,1.391,H,313.0,1,3.74,a,d,glcp,glc,P
HETATM,86,H4,GLC,4,-6.022,1.409,0.72,H,313.0,1,3.43,a,d,glcp,glc,P
HETATM,87,H2,GLC,4,-4.797,1.65,3.016,H,313.0,1,3.53,a,d,glcp,glc,P
