Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,C1,GLB,1,1.715,-13.685,10.416,C,353.0,2,104.8,b,d,galp,gal,P
HETATM,2,C2,GLB,1,0.979,-12.352,10.507,C,353.0,2,70.3,b,d,galp,gal,P
HETATM,3,C3,GLB,1,-0.233,-12.306,9.593,C,353.0,2,78.5,b,d,galp,gal,P
HETATM,4,C4,GLB,1,0.145,-12.724,8.191,C,353.0,2,66.1,b,d,galp,gal,P
HETATM,5,C5,GLB,1,0.846,-14.082,8.225,C,353.0,2,75.4,b,d,galp,gal,P
HETATM,6,C6,GLB,1,1.297,-14.601,6.878,C,353.0,2,61.4,b,d,galp,gal,P
HETATM,7,OH1,GLB,1,2.921,-13.56,11.083,O,353.0,2,-1.0,b,d,galp,gal,P
HETATM,8,OH2,GLB,1,0.573,-12.152,11.855,O,353.0,2,-1.0,b,d,galp,gal,P
HETATM,9,O3,GLB,1,-0.736,-10.965,9.564,O,353.0,2,-1.0,b,d,galp,gal,P
HETATM,10,O5,GLB,1,2.022,-13.944,9.04,O,353.0,2,-1.0,b,d,galp,gal,P
HETATM,11,OH6,GLB,1,2.202,-13.712,6.243,O,353.0,2,-1.0,b,d,galp,gal,P
HETATM,12,HO1,GLB,1,3.063,-14.565,11.481,H,353.0,2,-1.0,b,d,galp,gal,P
HETATM,13,HO2,GLB,1,1.183,-11.525,12.401,H,353.0,2,-1.0,b,d,galp,gal,P
HETATM,14,HO6,GLB,1,3.207,-13.916,5.874,H,353.0,2,-1.0,b,d,galp,gal,P
HETATM,15,OH4,GLB,1,0.977,-11.684,7.693,O,353.0,2,-1.0,b,d,galp,gal,P
HETATM,16,HO4,GLB,1,0.426,-10.743,7.7,H,353.0,2,-1.0,b,d,galp,gal,P
HETATM,17,H5,GLB,1,0.185,-14.808,8.611,H,353.0,2,3.69,b,d,galp,gal,P
HETATM,18,H6S,GLB,1,1.624,-15.503,6.604,H,353.0,2,-1.0,b,d,galp,gal,P
HETATM,19,H6R,GLB,1,0.456,-14.699,6.256,H,353.0,2,-1.0,b,d,galp,gal,P
HETATM,20,H1,GLB,1,1.095,-14.473,10.843,H,353.0,2,4.699,b,d,galp,gal,P
HETATM,21,H2,GLB,1,1.684,-11.573,10.217,H,353.0,2,3.79,b,d,galp,gal,P
HETATM,22,H3,GLB,1,-0.993,-12.985,9.983,H,353.0,2,3.79,b,d,galp,gal,P
HETATM,23,H4,GLB,1,-0.716,-12.848,7.533,H,353.0,2,4.13,b,d,galp,gal,P
HETATM,24,C1,GLA,2,-2.145,-10.806,9.461,C,353.0,2,96.0,a,d,galp,gal,P
HETATM,25,C2,GLA,2,-2.615,-9.413,9.051,C,353.0,2,74.5,a,d,galp,gal,P
HETATM,26,C3,GLA,2,-2.336,-8.378,10.127,C,353.0,2,69.8,a,d,galp,gal,P
HETATM,27,C4,GLA,2,-2.857,-8.851,11.465,C,353.0,2,70.2,a,d,galp,gal,P
HETATM,28,C5,GLA,2,-2.297,-10.239,11.778,C,353.0,2,71.5,a,d,galp,gal,P
HETATM,29,C6,GLA,2,-2.765,-10.836,13.087,C,353.0,2,61.4,a,d,galp,gal,P
HETATM,30,O2,GLA,2,-1.949,-9.049,7.849,O,353.0,2,-1.0,a,d,galp,gal,P
HETATM,31,OH3,GLA,2,-2.997,-7.157,9.772,O,353.0,2,-1.0,a,d,galp,gal,P
