Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,C1,NAG,1,11.341,-15.712,-1.436,C,323.0,1,102.4,b,d,glcpnac,glcnac,P
HETATM,2,C2,NAG,1,9.996,-16.471,-1.199,C,323.0,1,55.2,b,d,glcpnac,glcnac,P
HETATM,3,C3,NAG,1,9.39,-16.049,0.176,C,323.0,1,80.3,b,d,glcpnac,glcnac,P
HETATM,4,C4,NAG,1,10.41,-16.209,1.321,C,323.0,1,71.8,b,d,glcpnac,glcnac,P
HETATM,5,C5,NAG,1,11.725,-15.448,0.998,C,323.0,1,76.6,b,d,glcpnac,glcnac,P
HETATM,6,C6,NAG,1,12.814,-15.663,2.066,C,323.0,1,61.6,b,d,glcpnac,glcnac,P
HETATM,7,CO2,NAG,1,8.3,-17.126,-2.878,C,323.0,1,-1.0,b,d,glcpnac,glcnac,P
HETATM,8,CM2,NAG,1,7.296,-16.642,-3.902,C,323.0,1,-1.0,b,d,glcpnac,glcnac,P
HETATM,9,OH1,NAG,1,12.03,-16.251,-2.554,O,323.0,1,-1.0,b,d,glcpnac,glcnac,P
HETATM,10,O3,NAG,1,8.237,-16.826,0.513,O,323.0,1,-1.0,b,d,glcpnac,glcnac,P
HETATM,11,OH4,NAG,1,9.806,-15.719,2.514,O,323.0,1,-1.0,b,d,glcpnac,glcnac,P
HETATM,12,O5,NAG,1,12.236,-15.875,-0.302,O,323.0,1,-1.0,b,d,glcpnac,glcnac,P
HETATM,13,OH6,NAG,1,13.18,-17.041,2.179,O,323.0,1,-1.0,b,d,glcpnac,glcnac,P
HETATM,14,OC2,NAG,1,8.372,-18.318,-2.602,O,323.0,1,-1.0,b,d,glcpnac,glcnac,P
HETATM,15,N2,NAG,1,9.025,-16.178,-2.289,N,323.0,1,-1.0,b,d,glcpnac,glcnac,P
HETATM,16,HO1,NAG,1,12.414,-17.068,-2.225,H,323.0,1,-1.0,b,d,glcpnac,glcnac,P
HETATM,17,H2,NAG,1,10.24,-17.553,-1.151,H,323.0,1,3.86,b,d,glcpnac,glcnac,P
HETATM,18,H3,NAG,1,9.093,-14.982,0.126,H,323.0,1,3.77,b,d,glcpnac,glcnac,P
HETATM,19,H4,NAG,1,10.647,-17.285,1.445,H,323.0,1,3.77,b,d,glcpnac,glcnac,P
HETATM,20,H5,NAG,1,11.503,-14.362,0.96,H,323.0,1,3.5,b,d,glcpnac,glcnac,P
HETATM,21,H6S,NAG,1,13.704,-15.056,1.815,H,323.0,1,-1.0,b,d,glcpnac,glcnac,P
HETATM,22,H6R,NAG,1,12.45,-15.287,3.042,H,323.0,1,-1.0,b,d,glcpnac,glcnac,P
HETATM,23,1HM2,NAG,1,7.254,-17.346,-4.75,H,323.0,1,-1.0,b,d,glcpnac,glcnac,P
HETATM,24,2HM2,NAG,1,7.52,-15.64,-4.309,H,323.0,1,-1.0,b,d,glcpnac,glcnac,P
HETATM,25,3HM2,NAG,1,6.291,-16.613,-3.446,H,323.0,1,-1.0,b,d,glcpnac,glcnac,P
HETATM,26,HO4,NAG,1,8.951,-16.162,2.541,H,323.0,1,-1.0,b,d,glcpnac,glcnac,P
