Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,C1,NGA,1,-0.745,-0.409,-3.093,C,343.0,2,101.99,b,d,galpnac,galnac,P
HETATM,2,C2,NGA,1,-2.009,-0.198,-2.264,C,343.0,2,52.23,b,d,galpnac,galnac,P
HETATM,3,C3,NGA,1,-3.207,0.154,-3.129,C,343.0,2,75.78,b,d,galpnac,galnac,P
HETATM,4,C4,NGA,1,-2.869,1.292,-4.064,C,343.0,2,64.54,b,d,galpnac,galnac,P
HETATM,5,C5,NGA,1,-1.606,0.953,-4.858,C,343.0,2,76.1,b,d,galpnac,galnac,P
HETATM,6,C6,NGA,1,-1.149,2.03,-5.818,C,343.0,2,62.01,b,d,galpnac,galnac,P
HETATM,7,OH1,NGA,1,0.332,-0.485,-2.228,O,343.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,8,O3,NGA,1,-4.287,0.552,-2.277,O,343.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,9,O5,NGA,1,-0.541,0.748,-3.915,O,343.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,10,OH6,NGA,1,-0.874,3.252,-5.152,O,343.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,11,HO1,NGA,1,0.989,-1.182,-2.748,H,343.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,12,HO6,NGA,1,0.047,3.836,-5.159,H,343.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,13,OH4,NGA,1,-2.71,2.435,-3.234,O,343.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,14,HO4,NGA,1,-3.636,2.621,-2.69,H,343.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,15,H5,NGA,1,-1.781,0.095,-5.445,H,343.0,2,3.67,b,d,galpnac,galnac,P
HETATM,16,H6S,NGA,1,-0.471,2.004,-6.55,H,343.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,17,H6R,NGA,1,-1.917,2.21,-6.512,H,343.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,18,H1,NGA,1,-0.85,-1.313,-3.692,H,343.0,2,4.6,b,d,galpnac,galnac,P
HETATM,19,H2,NGA,1,-1.809,0.619,-1.57,H,343.0,2,4.04,b,d,galpnac,galnac,P
HETATM,20,H3,NGA,1,-3.49,-0.724,-3.711,H,343.0,2,3.83,b,d,galpnac,galnac,P
HETATM,21,H4,NGA,1,-3.645,1.485,-4.805,H,343.0,2,4.11,b,d,galpnac,galnac,P
HETATM,22,N2,NGA,1,-2.278,-1.41,-1.524,N,343.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,23,CO2,NGA,1,-2.738,-1.338,-0.235,C,343.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,24,CM2,NGA,1,-2.97,-2.689,0.415,C,343.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,25,OC2,NGA,1,-2.946,-0.299,0.362,O,343.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,26,HN2,NGA,1,-2.126,-2.328,-1.966,H,343.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,27,1HM2,NGA,1,-3.35,-2.57,1.456,H,343.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,28,2HM2,NGA,1,-2.016,-3.263,0.461,H,343.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,29,3HM2,NGA,1,-3.721,-3.274,-0.163,H,343.0,2,-1.0,b,d,galpnac,galnac,P
HETATM,30,C1,GDL,2,-5.604,0.419,-2.799,C,343.0,2,94.42,a,d,glcpnac,glcnac,P
HETATM,31,C2,GDL,2,-6.521,1.616,-2.565,C,343.0,2,53.02,a,d,glcpnac,glcnac,P
HETATM,32,C3,GDL,2,-6.863,1.793,-1.095,C,343.0,2,81.26,a,d,glcpnac,glcnac,P
HETATM,33,C4,GDL,2,-7.361,0.492,-0.507,C,343.0,2,72.07,a,d,glcpnac,glcnac,P
HETATM,34,C5,GDL,2,-6.348,-0.621,-0.78,C,343.0,2,69.59,a,d,glcpnac,glcnac,P
HETATM,35,C6,GDL,2,-6.744,-1.985,-0.259,C,343.0,2,66.77,a,d,glcpnac,glcnac,P
HETATM,36,OH3,GDL,2,-7.892,2.783,-0.979,O,343.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,37,OH4,GDL,2,-7.534,0.6,0.897,O,343.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,38,O5,GDL,2,-6.205,-0.739,-2.205,O,343.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,39,O6,GDL,2,-5.771,-2.517,0.626,O,343.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,40,HO3,GDL,2,-7.372,3.625,-0.522,H,343.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,41,HO4,GDL,2,-8.575,0.83,1.121,H,343.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,42,H5,GDL,2,-5.433,-0.385,-0.312,H,343.0,2,3.74,a,d,glcpnac,glcnac,P
HETATM,43,H6S,GDL,2,-7.608,-2.313,0.117,H,343.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,44,H6R,GDL,2,-6.829,-2.645,-1.073,H,343.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,45,H1,GDL,2,-5.451,0.282,-3.869,H,343.0,2,5.0,a,d,glcpnac,glcnac,P
HETATM,46,H3,GDL,2,-5.969,2.114,-0.562,H,343.0,2,3.75,a,d,glcpnac,glcnac,P
HETATM,47,H4,GDL,2,-8.318,0.261,-0.975,H,343.0,2,3.96,a,d,glcpnac,glcnac,P
HETATM,48,H2,GDL,2,-7.434,1.441,-3.133,H,343.0,2,4.1,a,d,glcpnac,glcnac,P
HETATM,49,N2,GDL,2,-5.86,2.803,-3.058,N,343.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,50,CO2,GDL,2,-5.99,3.161,-4.375,C,343.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,51,CM2,GDL,2,-5.236,4.424,-4.749,C,343.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,52,OC2,GDL,2,-6.639,2.54,-5.194,O,343.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,53,HN2,GDL,2,-5.292,3.379,-2.421,H,343.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,54,1HM2,GDL,2,-5.384,4.672,-5.825,H,343.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,55,2HM2,GDL,2,-4.145,4.287,-4.574,H,343.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,56,3HM2,GDL,2,-5.598,5.285,-4.143,H,343.0,2,-1.0,a,d,glcpnac,glcnac,P
HETATM,57,C1,GLA,3,-5.79,-3.923,0.837,C,343.0,2,99.54,a,d,galp,gal,P
HETATM,58,C2,GLA,3,-4.818,-4.436,1.896,C,343.0,2,69.7,a,d,galp,gal,P
HETATM,59,C3,GLA,3,-3.37,-4.279,1.464,C,343.0,2,70.78,a,d,galp,gal,P
HETATM,60,C4,GLA,3,-3.163,-4.859,0.084,C,343.0,2,70.48,a,d,galp,gal,P
HETATM,61,C5,GLA,3,-4.172,-4.25,-0.891,C,343.0,2,72.24,a,d,galp,gal,P
HETATM,62,C6,GLA,3,-4.082,-4.77,-2.309,C,343.0,2,62.22,a,d,galp,gal,P
HETATM,63,OH2,GLA,3,-5.042,-3.714,3.101,O,343.0,2,-1.0,a,d,galp,gal,P
HETATM,64,OH3,GLA,3,-2.535,-4.977,2.396,O,343.0,2,-1.0,a,d,galp,gal,P
HETATM,65,O5,GLA,3,-5.489,-4.566,-0.408,O,343.0,2,-1.0,a,d,galp,gal,P
HETATM,66,OH6,GLA,3,-4.278,-6.174,-2.372,O,343.0,2,-1.0,a,d,galp,gal,P
HETATM,67,HO2,GLA,3,-5.647,-4.238,3.841,H,343.0,2,-1.0,a,d,galp,gal,P
HETATM,68,HO3,GLA,3,-2.023,-4.17,2.92,H,343.0,2,-1.0,a,d,galp,gal,P
HETATM,69,HO6,GLA,3,-5.008,-6.73,-2.96,H,343.0,2,-1.0,a,d,galp,gal,P
HETATM,70,OH4,GLA,3,-3.317,-6.265,0.232,O,343.0,2,-1.0,a,d,galp,gal,P
HETATM,71,HO4,GLA,3,-2.579,-6.638,0.942,H,343.0,2,-1.0,a,d,galp,gal,P
HETATM,72,H5,GLA,3,-4.016,-3.209,-0.952,H,343.0,2,3.74,a,d,galp,gal,P
HETATM,73,H6S,GLA,3,-4.499,-4.436,-3.152,H,343.0,2,-1.0,a,d,galp,gal,P
HETATM,74,H6R,GLA,3,-3.122,-4.564,-2.683,H,343.0,2,-1.0,a,d,galp,gal,P
HETATM,75,H1,GLA,3,-6.813,-4.13,1.152,H,343.0,2,5.0,a,d,galp,gal,P
HETATM,76,H2,GLA,3,-5.039,-5.492,2.054,H,343.0,2,3.86,a,d,galp,gal,P
HETATM,77,H3,GLA,3,-3.119,-3.219,1.455,H,343.0,2,3.89,a,d,galp,gal,P
HETATM,78,H4,GLA,3,-2.179,-4.642,-0.33,H,343.0,2,4.03,a,d,galp,gal,P
