Atom,Atom_Num,Atom_Type,Monosaccharide_belong,residual,x,y,z,atoms_simplify,temperature_f,temperature_label,labels,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,1,C1,RAM,1,5.795,4.507,0.855,C,333.0,2,97.6,b,d,rhap,rha,P
HETATM,2,C2,RAM,1,6.068,3.863,-0.525,C,333.0,2,78.4,b,d,rhap,rha,P
HETATM,3,C3,RAM,1,6.903,4.805,-1.425,C,333.0,2,74.1,b,d,rhap,rha,P
HETATM,4,C4,RAM,1,6.304,6.232,-1.504,C,333.0,2,73.4,b,d,rhap,rha,P
HETATM,5,C5,RAM,1,6.004,6.788,-0.078,C,333.0,2,73.2,b,d,rhap,rha,P
HETATM,6,C6,RAM,1,5.227,8.136,-0.084,C,333.0,2,17.3,b,d,rhap,rha,P
HETATM,7,O5,RAM,1,5.217,5.831,0.676,O,333.0,2,-1.0,b,d,rhap,rha,P
HETATM,8,OH1,RAM,1,4.892,3.678,1.587,O,333.0,2,-1.0,b,d,rhap,rha,P
HETATM,9,O2,RAM,1,4.835,3.612,-1.161,O,333.0,2,-1.0,b,d,rhap,rha,P
HETATM,10,OH3,RAM,1,7.004,4.263,-2.718,O,333.0,2,-1.0,b,d,rhap,rha,P
HETATM,11,OH4,RAM,1,7.196,7.075,-2.194,O,333.0,2,-1.0,b,d,rhap,rha,P
HETATM,12,H5,RAM,1,6.961,6.957,0.451,H,333.0,2,3.43,b,d,rhap,rha,P
HETATM,13,H1,RAM,1,6.734,4.584,1.404,H,333.0,2,4.8,b,d,rhap,rha,P
HETATM,14,H2,RAM,1,6.598,2.899,-0.391,H,333.0,2,4.11,b,d,rhap,rha,P
HETATM,15,H3,RAM,1,7.922,4.883,-0.997,H,333.0,2,3.71,b,d,rhap,rha,P
HETATM,16,H4,RAM,1,5.353,6.184,-2.071,H,333.0,2,3.44,b,d,rhap,rha,P
HETATM,17,HO1,RAM,1,5.278,2.806,1.702,H,333.0,2,-1.0,b,d,rhap,rha,P
HETATM,18,HO3,RAM,1,7.562,4.871,-3.239,H,333.0,2,-1.0,b,d,rhap,rha,P
HETATM,19,HO4,RAM,1,6.78,7.953,-2.246,H,333.0,2,-1.0,b,d,rhap,rha,P
HETATM,20,1H6,RAM,1,5.792,8.88,-0.644,H,333.0,2,-1.0,b,d,rhap,rha,P
HETATM,21,2H6,RAM,1,4.252,7.992,-0.551,H,333.0,2,-1.0,b,d,rhap,rha,P
HETATM,22,3H6,RAM,1,5.09,8.481,0.942,H,333.0,2,-1.0,b,d,rhap,rha,P
HETATM,23,C1,RAM,2,4.846,2.729,-2.235,C,333.0,2,101.1,a,d,rhap,rha,P
HETATM,24,C2,RAM,2,3.551,2.898,-3.063,C,333.0,2,78.1,a,d,rhap,rha,P
HETATM,25,C3,RAM,2,2.311,2.437,-2.26,C,333.0,2,77.2,a,d,rhap,rha,P
HETATM,26,C4,RAM,2,2.491,1.021,-1.656,C,333.0,2,72.9,a,d,rhap,rha,P
HETATM,27,C5,RAM,2,3.844,0.912,-0.888,C,333.0,2,69.8,a,d,rhap,rha,P
HETATM,28,C6,RAM,2,4.181,-0.532,-0.418,C,333.0,2,17.6,a,d,rhap,rha,P
HETATM,29,O5,RAM,2,4.934,1.366,-1.73,O,333.0,2,-1.0,a,d,rhap,rha,P
HETATM,30,O2,RAM,2,3.649,2.111,-4.228,O,333.0,2,-1.0,a,d,rhap,rha,P
HETATM,31,O3,RAM,2,1.174,2.459,-3.086,O,333.0,2,-1.0,a,d,rhap,rha,P
HETATM,32,OH4,RAM,2,1.406,0.736,-0.806,O,333.0,2,-1.0,a,d,rhap,rha,P
HETATM,33,H5,RAM,2,3.798,1.554,0.012,H,333.0,2,4.21,a,d,rhap,rha,P
HETATM,34,H1,RAM,2,5.729,2.934,-2.863,H,333.0,2,5.25,a,d,rhap,rha,P
HETATM,35,H2,RAM,2,3.434,3.96,-3.364,H,333.0,2,4.23,a,d,rhap,rha,P
HETATM,36,H3,RAM,2,2.151,3.149,-1.425,H,333.0,2,4.11,a,d,rhap,rha,P
HETATM,37,H4,RAM,2,2.495,0.284,-2.484,H,333.0,2,3.61,a,d,rhap,rha,P
HETATM,38,HO4,RAM,2,1.538,-0.166,-0.465,H,333.0,2,-1.0,a,d,rhap,rha,P
HETATM,39,1H6,RAM,2,3.379,-0.904,0.219,H,333.0,2,-1.0,a,d,rhap,rha,P
HETATM,40,2H6,RAM,2,4.287,-1.181,-1.287,H,333.0,2,-1.0,a,d,rhap,rha,P
HETATM,41,3H6,RAM,2,5.115,-0.522,0.143,H,333.0,2,-1.0,a,d,rhap,rha,P
HETATM,42,C1,XYF,3,3.821,2.779,-5.424,C,333.0,2,103.0,a,d,xylf,xyl,F
